@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N35-F1-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1'

@attribute ﻿X numeric
@attribute Y numeric
@attribute NCESSCH numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute LEAID numeric
@attribute LZIP numeric
@attribute GSLO {PK,09,KG,07,'M ',03,08,05,06,10,02,04,01,12,'N ',UG,11,AE}
@attribute GSHI {05,12,06,02,08,01,07,09,04,03,KG,10,PK,11,'N ',UG,13,AE}
@attribute VIRTUAL {'Not Virtual','Supplemental Virtual','Virtual with face to face options',N,M,'Full Virtual'}
@attribute TOTFRL numeric
@attribute FRELCH numeric
@attribute REDLCH numeric
@attribute PK numeric
@attribute KG numeric
@attribute G01 numeric
@attribute G02 numeric
@attribute G03 numeric
@attribute G04 numeric
@attribute G05 numeric
@attribute G06 numeric
@attribute G07 numeric
@attribute G08 numeric
@attribute G09 numeric
@attribute G10 numeric
@attribute G11 numeric
@attribute G12 numeric
@attribute MEMBER numeric
@attribute AM numeric
@attribute HI numeric
@attribute BL numeric
@attribute WH numeric
@attribute HP numeric
@attribute TR numeric
@attribute FTE numeric
@attribute LATCOD numeric
@attribute LONCOD numeric
@attribute ULOCALE {City,Suburb,Town,Rural}
@attribute STUTERATIO numeric
@attribute TITLEI {1-Yes,'Not Applicable',Missing}
@attribute STITLEI {1-Yes,'Not Applicable',2-No,Missing}
@attribute AMALM numeric
@attribute AMALF numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute HIALM numeric
@attribute HIALF numeric
@attribute BLALM numeric
@attribute BLALF numeric
@attribute WHALM numeric
@attribute WHALF numeric
@attribute HPALM numeric
@attribute HPALF numeric
@attribute TRALM numeric
@attribute TRALF numeric
@attribute TOTMENROL numeric
@attribute TOTFENROL numeric
@attribute STATUS numeric
@attribute SCHOOL_TYPE_TEXT {'Regular school','Alternative/other school','Special education school','Vocational school'}
@attribute SY_STATUS_TEXT {'Currently operational ','School temporarily closed','School has reopened','New school','School to be operational within two years','School has changed agency','School was operational but not reported last year'}
@attribute SCHOOL_LEVEL {Elementary,High,Other,'Not reported',Middle,Secondary,Prekindergarten,'Not applicable',Ungraded,'Adult Education'}
@attribute AS numeric
@attribute CHARTER_TEXT {No,Yes,Missing}
@attribute MAGNET_TEXT {No,Missing,Yes,'Not Applicable'}

@data
-8988145.226,4447379.3198,510315001330,VA,5103150,24301,PK,05,'Not Virtual',330,330,0,32,64,64,57,62,68,62,0,0,0,0,0,0,0,409,0,14,28,337,0,28,27.5,37.059245,-80.741871,Rural,14.9,1-Yes,1-Yes,0,0,1,1,7,7,15,13,171,166,0,0,12,16,206,203,1,'Regular school','Currently operational ',Elementary,2,No,No
-8881045.0592,4395332.3535,510192000840,VA,5101920,24112,06,08,'Not Virtual',721,721,0,0,0,0,0,0,0,0,270,272,268,0,0,0,0,810,1,97,221,440,0,46,52.380001,36.685323,-79.779825,Rural,15.5,'Not Applicable','Not Applicable',1,0,3,2,49,48,116,105,237,203,0,0,23,23,429,381,1,'Regular school','Currently operational ',Middle,5,No,No
-8812081.8737,4610875.7078,510030000119,VA,5100300,24421,PK,05,'Not Virtual',168,140,28,17,70,61,50,62,69,72,0,0,0,0,0,0,0,401,0,7,4,379,0,11,25,38.222266,-79.160262,Rural,16,1-Yes,1-Yes,0,0,0,0,4,3,2,2,197,182,0,0,3,8,206,195,1,'Regular school','Currently operational ',Elementary,0,No,No
-8703249.1342,4752440.3699,510147000652,VA,5101470,22603,09,12,'Supplemental Virtual',338,261,77,0,0,0,0,0,0,0,0,0,0,358,337,334,301,1330,2,102,31,1160,0,27,104.169998,39.214344,-78.182641,Rural,12.8,'Not Applicable','Not Applicable',2,0,5,3,45,57,14,17,584,576,0,0,12,15,662,668,1,'Regular school','Currently operational ',High,8,No,No
-12074679.2226,5602823.0489,560142000365,WY,5601420,82420,PK,05,'Not Virtual',111,79,32,23,41,48,33,49,45,66,0,0,0,0,0,0,0,305,3,47,0,246,0,9,20.83,44.881116,-108.468719,Rural,14.6,1-Yes,1-Yes,3,0,0,0,26,21,0,0,131,115,0,0,5,4,165,140,1,'Regular school','Currently operational ',Elementary,0,No,No
-12077064.0579,5306482.9653,560096000367,WY,5600960,82510,09,12,'Not Virtual',24,24,0,0,0,0,0,0,0,0,0,0,0,15,6,4,2,27,27,0,0,0,0,0,3.26,42.963943,-108.490183,Rural,8.3,1-Yes,1-Yes,8,19,0,0,0,0,0,0,0,0,0,0,0,0,8,19,1,'Regular school','Currently operational ',High,0,Yes,No
-12910601.3583,5798972.0987,160013900936,ID,1600139,83539,06,12,'Not Virtual',97,73,24,0,0,0,0,0,0,0,34,29,30,39,24,30,21,207,7,15,0,175,0,10,15.46,46.116112,-115.977951,Rural,13.4,1-Yes,1-Yes,5,2,0,0,9,6,0,0,92,83,0,0,5,5,111,96,1,'Regular school','Currently operational ',High,0,No,No
-9974026.6196,5618639.3258,551590002747,WI,5515900,54403,06,12,'Supplemental Virtual',35,32,3,0,0,0,0,0,0,0,0,4,7,7,14,13,14,59,1,5,2,41,0,8,5,44.98164,-89.598231,Rural,11.8,1-Yes,1-Yes,1,0,0,2,2,3,0,2,28,13,0,0,2,6,33,26,1,'Alternative/other school','Currently operational ',High,2,Yes,No
-10879007.0625,3014805.5791,483879012122,TX,4838790,78586,08,10,'Not Virtual',14,14,0,0,0,0,0,0,0,0,0,0,1,7,6,0,0,14,0,13,0,1,0,0,1.55,26.126889,-97.727853,Rural,9,1-Yes,1-Yes,0,0,0,0,13,0,0,0,1,0,0,0,0,0,14,0,1,'Alternative/other school','Currently operational ',Secondary,0,No,No
-10801544.0795,3357852.8645,484415012281,TX,4844150,77904,09,12,'Not Virtual',925,835,90,0,0,0,0,0,0,0,0,0,0,542,417,423,379,1761,3,1054,98,562,0,26,126.650002,28.860065,-97.031921,Rural,13.9,1-Yes,1-Yes,0,3,11,7,551,503,48,50,274,288,0,0,13,13,897,864,1,'Regular school','Currently operational ',High,18,No,No
-10866396.6515,3857208.2584,480778012586,TX,4807780,76008,09,09,'Not Virtual',56,47,9,0,0,0,0,0,0,0,0,0,0,466,0,0,0,466,0,71,6,374,0,12,28.719999,32.712424,-97.614483,Rural,16.2,'Not Applicable','Not Applicable',0,0,3,0,45,26,2,4,189,185,0,0,6,6,245,221,1,'Regular school','Currently operational ',Secondary,3,No,No
-8636256.3254,4682170.0137,510313002852,VA,5103130,20181,PK,05,'Not Virtual',95,76,19,3,132,146,164,153,166,154,0,0,0,0,0,0,0,918,1,147,112,512,4,63,48,38.723582,-77.580786,Rural,19.1,'Not Applicable','Not Applicable',1,0,41,38,76,71,58,54,273,239,3,1,39,24,491,427,1,'Regular school','Currently operational ',Elementary,79,No,No
-9033620.1621,4032441.4223,450270001626,SC,4502700,29072,09,12,'Supplemental Virtual',323,266,57,0,0,0,0,0,0,0,0,0,0,553,578,420,494,2045,3,135,161,1555,0,59,130.300003,34.027032,-81.150378,Rural,15.7,'Not Applicable','Not Applicable',2,1,72,60,77,58,82,79,770,785,0,0,23,36,1026,1019,1,'Regular school','Currently operational ',High,132,No,No
-9576615.2222,3807826.6201,10019502407,AL,100195,36064,PK,04,'Not Virtual',103,103,0,20,150,191,178,143,168,0,0,0,0,0,0,0,0,850,0,65,203,510,0,20,38,32.338392,-86.028178,Rural,22.4,'Not Applicable','Not Applicable',0,0,22,30,33,32,104,99,275,235,0,0,12,8,446,404,1,'Regular school','Currently operational ',Elementary,52,No,No
-13281596.1188,4335336.9197,63993013976,CA,639930,93274,09,12,'Not Virtual',110,105,5,0,0,0,0,0,0,0,0,0,0,0,0,52,78,130,0,111,4,13,0,2,7.1,36.25191,-119.310681,Rural,18.3,1-Yes,2-No,0,0,0,0,72,39,3,1,9,4,0,0,1,1,85,45,1,'Regular school','Currently operational ',High,0,Yes,No
-9584965.5429,3800848.5178,10019502424,AL,100195,36064,05,07,'Not Virtual',77,77,0,0,0,0,0,0,0,158,185,157,0,0,0,0,0,500,1,41,153,256,0,16,19,32.285484,-86.103225,Rural,26.3,'Not Applicable','Not Applicable',0,1,17,16,21,20,82,71,130,126,0,0,11,5,261,239,1,'Regular school','Currently operational ',Middle,33,No,No
-9523972.1915,3602047.8787,120201008668,FL,1202010,32428,PK,12,'Not Virtual',32,30,2,6,7,3,3,1,3,0,5,5,4,4,4,2,5,52,0,4,6,36,0,6,9,30.763205,-85.555324,Rural,5.8,1-Yes,1-Yes,0,0,0,0,2,2,4,2,25,11,0,0,2,4,33,19,3,'Special education school','New school',Other,0,No,No
-13530081.0075,4709002.4837,60174011518,CA,601740,95659,KG,12,'Not Virtual',776,688,88,0,164,145,142,132,149,164,168,184,180,151,167,141,140,2027,16,337,35,1239,13,325,82.989998,38.91145,-121.54283,Rural,24.4,1-Yes,2-No,10,6,32,30,154,183,22,13,601,638,6,7,155,170,980,1047,5,'Regular school','School has changed agency',Other,62,Yes,No
-9308779.8751,5319109.4237,262007007547,MI,2620070,48509,PK,01,'Not Virtual',313,284,29,0,196,218,0,0,0,0,0,0,0,0,0,0,0,414,1,36,19,331,0,26,23.01,43.046798,-83.622247,Suburb,18,1-Yes,1-Yes,0,1,1,0,18,18,8,11,178,153,0,0,14,12,219,195,1,'Regular school','Currently operational ',Elementary,1,No,No
-9531262.5854,5318598.0879,262595006240,MI,2625950,49525,09,12,'Not Virtual',397,322,75,0,0,0,0,0,0,0,0,0,0,316,288,297,256,1157,3,103,87,873,2,73,55.799999,43.043519,-85.62088,Suburb,20.7,'Not Applicable','Not Applicable',3,0,5,11,44,59,46,41,434,439,1,1,43,30,576,581,1,'Regular school','Currently operational ',High,16,No,No
-9387017.42,5195418.4921,262379006049,MI,2623790,49254,03,06,'Not Virtual',225,188,37,0,0,0,0,99,109,111,103,0,0,0,0,0,0,422,0,15,6,371,0,29,26.5,42.229432,-84.325088,Suburb,15.9,1-Yes,1-Yes,0,0,1,0,4,11,5,1,203,168,0,0,19,10,232,190,1,'Regular school','Currently operational ',Elementary,1,No,No
-9428748.6403,5274070.4048,261641005297,MI,2616410,48837,07,08,'Not Virtual',228,183,45,0,0,0,0,0,0,0,0,390,409,0,0,0,0,799,4,61,35,628,0,43,42.400002,42.7505,-84.69992,Suburb,18.8,'Not Applicable','Not Applicable',2,2,14,14,30,31,16,19,316,312,0,0,22,21,400,399,1,'Regular school','Currently operational ',Middle,28,No,No
-13153575.9866,4015582.0979,62985007530,CA,629850,90723,07,12,'Not Virtual',15,15,0,0,0,0,0,0,0,0,0,0,1,4,9,0,1,15,0,14,1,0,0,0,3.6,33.901518,-118.160577,Suburb,4.2,1-Yes,1-Yes,0,0,0,0,12,2,1,0,0,0,0,0,0,0,13,2,1,'Alternative/other school','Currently operational ',High,0,No,No
-13453215.9319,4505846.0109,60015811509,CA,600158,95380,KG,06,'Not Virtual',621,580,41,0,107,85,102,104,94,98,106,0,0,0,0,0,0,696,4,549,13,79,3,20,29,37.477289,-120.852338,Suburb,24,1-Yes,1-Yes,1,3,15,13,288,261,5,8,39,40,1,2,10,10,359,337,1,'Regular school','Currently operational ',Elementary,28,No,No
-13447807.5875,4512500.451,61104010438,CA,611040,95316,KG,12,'Supplemental Virtual',115,115,0,0,2,0,1,2,2,6,0,5,9,13,30,53,83,206,4,115,2,84,0,1,6.29,37.524639,-120.803863,Suburb,32.8,'Not Applicable','Not Applicable',4,0,0,0,59,56,1,1,34,50,0,0,0,1,98,108,1,'Regular school','Currently operational ',Other,0,Yes,No
-9552834.8134,3995911.5569,10054000246,AL,100540,36277,PK,06,'Not Virtual',389,339,50,25,93,64,79,85,97,84,84,0,0,0,0,0,0,611,1,19,88,493,5,0,36,33.754629,-85.814565,Suburb,17,1-Yes,1-Yes,1,0,3,2,6,13,45,43,257,236,4,1,0,0,316,295,1,'Regular school','Currently operational ',Elementary,5,No,No
-13072267.3717,4042308.0646,61392001590,CA,613920,92335,06,08,'Not Virtual',1162,1059,103,0,0,0,0,0,0,0,412,430,413,0,0,0,0,1255,3,1164,53,19,3,8,53.599998,34.100445,-117.430192,Suburb,23.4,1-Yes,1-Yes,1,2,4,1,618,546,27,26,7,12,2,1,3,5,662,593,1,'Regular school','Currently operational ',Middle,5,No,No
-9231459.5745,4235661.1143,370204002873,NC,3702040,28721,09,13,'Supplemental Virtual',79,59,20,0,0,0,0,0,0,0,0,0,0,55,42,40,27,183,2,12,2,158,1,4,6.94,35.526397,-82.927756,Suburb,26.4,1-Yes,1-Yes,2,0,0,4,2,10,1,1,62,96,0,1,2,2,69,114,1,'Regular school','Currently operational ',High,4,No,No
-13586644.4085,4537932.4887,60780000740,CA,607800,94552,06,08,'Not Virtual',333,282,51,0,0,0,0,0,0,0,450,465,476,0,0,0,0,1391,5,354,80,353,11,139,57.549999,37.705731,-122.050983,Suburb,24.2,1-Yes,2-No,3,2,238,211,195,159,39,41,201,152,5,6,76,63,757,634,1,'Regular school','Currently operational ',Middle,449,No,No
-13548459.8663,4569359.9484,60591000534,CA,605910,94513,KG,05,'Not Virtual',248,193,55,0,130,111,123,126,158,116,0,0,0,0,0,0,0,764,4,289,43,294,5,76,31,37.928697,-121.707894,Suburb,24.6,1-Yes,1-Yes,2,2,26,27,161,128,24,19,160,134,3,2,38,38,414,350,1,'Regular school','Currently operational ',Elementary,53,No,No
-8982546.6384,4180241.5147,370297002324,NC,3702970,28105,09,12,'Not Virtual',787,667,120,0,0,0,0,0,0,0,0,0,0,556,555,466,525,2102,9,507,610,743,1,91,111.639999,35.120282,-80.691593,Suburb,18.8,'Not Applicable','Not Applicable',3,6,82,59,256,251,318,292,371,372,1,0,49,42,1080,1022,1,'Regular school','Currently operational ',High,141,No,No
-8793003.1914,4163897.7329,370001102439,NC,3700011,28304,06,08,'Not Virtual',430,372,58,0,0,0,0,0,0,0,357,387,344,0,0,0,0,1088,13,198,254,465,1,96,61.630001,35.000046,-78.988951,Suburb,17.7,'Not Applicable','Not Applicable',7,6,33,28,102,96,127,127,230,235,0,1,39,57,538,550,1,'Regular school','Currently operational ',Middle,61,No,No
-9039144.0113,4262199.7136,370336001403,NC,3703360,28613,PK,05,'Not Virtual',223,184,39,18,60,83,68,64,85,78,0,0,0,0,0,0,0,456,0,102,38,242,0,40,27.43,35.720322,-81.200144,Suburb,16.6,1-Yes,1-Yes,0,0,15,19,52,50,16,22,140,102,0,0,22,18,245,211,1,'Regular school','Currently operational ',Elementary,34,No,No
-9058521.6473,4195220.2473,370090002716,NC,3700900,28086,07,08,'Supplemental Virtual',350,311,39,0,0,0,0,0,0,0,0,323,329,0,0,0,0,652,0,30,122,456,0,40,40.830002,35.230356,-81.374164,Suburb,16,1-Yes,1-Yes,0,0,2,2,14,16,52,70,238,218,0,0,20,20,326,326,1,'Regular school','Currently operational ',Middle,4,No,No
-11686542.1846,4814905.5068,80378001772,CO,803780,80113,06,09,'Not Virtual',33,24,9,0,0,0,0,0,0,0,34,22,22,0,0,0,0,78,0,22,0,54,1,0,3.7,39.647956,-104.982014,Suburb,21.1,'Not Applicable','Not Applicable',0,0,1,0,14,8,0,0,30,24,0,1,0,0,45,33,1,'Regular school','Currently operational ',Middle,1,No,No
-9106510.5122,3083213.0635,120108001140,FL,1201080,33905,PK,05,'Not Virtual',624,608,16,43,126,126,131,141,136,139,0,0,0,0,0,0,0,842,1,728,56,52,0,5,48.400002,26.677252,-81.805244,Suburb,17.4,1-Yes,1-Yes,1,0,0,0,388,340,34,22,30,22,0,0,2,3,455,387,1,'Regular school','Currently operational ',Elementary,0,No,No
-11861056.4131,4172377.8915,350006000105,NM,3500060,87116,KG,05,'Not Virtual',195,117,78,0,99,80,92,69,93,68,0,0,0,0,0,0,0,501,18,193,34,188,4,47,28.200001,35.062365,-106.549702,Suburb,17.8,'Not Applicable','Not Applicable',11,7,10,7,103,90,14,20,106,82,1,3,21,26,266,235,1,'Regular school','Currently operational ',Elementary,17,No,No
-13329951.8815,4802365.4637,320048000229,NV,3200480,89431,PK,06,'Not Virtual',290,252,38,0,69,92,85,78,64,91,69,0,0,0,0,0,0,548,2,234,14,241,6,33,31,39.561051,-119.745071,Suburb,17.7,1-Yes,1-Yes,2,0,12,6,132,102,5,9,115,126,1,5,11,22,278,270,1,'Regular school','Currently operational ',Elementary,18,No,No
-8216593.2597,5290851.2592,362667003642,NY,3626670,12065,KG,05,'Not Virtual',35,33,2,0,50,48,70,68,79,64,0,0,0,0,0,0,0,388,0,17,6,237,0,17,27,42.861,-73.810884,Suburb,14.4,'Not Applicable','Not Applicable',0,0,66,45,9,8,4,2,126,111,0,0,10,7,215,173,1,'Regular school','Currently operational ',Elementary,111,No,No
-8754587.6396,5309798.199,360759000545,NY,3607590,14031,KG,05,'Not Virtual',41,31,10,0,65,67,97,87,71,83,0,0,0,0,0,0,0,470,1,23,2,411,0,17,31.01,42.985621,-78.643883,Suburb,15.2,'Not Applicable','Not Applicable',1,0,10,6,9,14,2,0,210,201,0,0,12,5,244,226,1,'Regular school','Currently operational ',Elementary,16,No,No
-9108528.4498,3271924.7108,120159001752,FL,1201590,33868,PK,05,'Not Virtual',303,303,0,18,81,96,91,79,75,66,0,0,0,0,0,0,0,506,0,115,14,363,1,13,32,28.18184,-81.823365,Suburb,15.8,1-Yes,1-Yes,0,0,0,0,50,65,8,6,189,174,1,0,8,5,256,250,1,'Regular school','Currently operational ',Elementary,0,No,No
-8954003.3534,2931301.1137,120039004073,FL,1200390,33035,KG,08,'Not Virtual',1607,1507,100,0,182,209,205,240,245,229,204,229,250,0,0,0,0,1993,1,1455,356,151,0,17,112,25.451325,-80.435232,Suburb,17.8,1-Yes,1-Yes,1,0,6,7,756,699,179,177,84,67,0,0,11,6,1037,956,1,'Regular school','Currently operational ',Elementary,13,Yes,No
-8201353.4149,4972263.3196,361176000944,NY,3611760,11530,KG,01,'Not Virtual',3,3,0,0,116,133,0,0,0,0,0,0,0,0,0,0,0,249,0,11,1,210,0,2,11.8,40.727719,-73.674037,Suburb,21.1,'Not Applicable','Not Applicable',0,0,14,11,5,6,0,1,100,110,0,0,2,0,121,128,1,'Regular school','Currently operational ',Elementary,25,No,No
-8178986.2418,4969851.8341,362319003245,NY,3623190,11758,KG,05,'Not Virtual',19,14,5,0,56,43,52,50,57,57,0,0,0,0,0,0,0,315,0,16,0,291,0,2,22.540001,40.711219,-73.473065,Suburb,14,'Not Applicable','Not Applicable',0,0,3,3,9,7,0,0,147,144,0,0,0,2,159,156,1,'Regular school','Currently operational ',Elementary,6,No,No
-8122157.8592,4977464.8302,360000800197,NY,3600008,11772,KG,03,'Not Virtual',168,152,16,0,61,92,67,84,0,0,0,0,0,0,0,0,0,304,0,142,40,103,0,17,28,40.762982,-72.96265,Suburb,10.9,1-Yes,1-Yes,0,0,1,1,81,61,17,23,50,53,0,0,11,6,160,144,1,'Regular school','Currently operational ',Elementary,2,No,No
-8072789.7305,4993166.8734,361353001107,NY,3613530,11946,KG,04,'Not Virtual',423,382,41,0,111,130,126,156,147,0,0,0,0,0,0,0,0,673,0,377,3,280,0,8,56,40.86978,-72.519092,Suburb,12,1-Yes,1-Yes,0,0,3,2,191,186,2,1,130,150,0,0,5,3,331,342,1,'Regular school','Currently operational ',Elementary,5,No,No
-8134170.3628,5003514.0504,362349003280,NY,3623490,11777,09,12,'Not Virtual',25,25,0,0,0,0,0,0,0,0,0,0,0,85,110,85,96,381,1,28,1,313,0,16,27.700001,40.940103,-73.070517,Suburb,13.8,'Not Applicable','Not Applicable',1,0,12,10,15,13,0,1,164,149,0,0,5,11,197,184,1,'Regular school','Currently operational ',High,22,No,No
-8233932.5749,5041635.4919,361401001142,NY,3614010,10927,04,06,'Not Virtual',420,420,0,0,0,0,0,0,192,213,222,0,0,0,0,0,0,627,1,415,109,79,0,4,42.68,41.1983,-73.966762,Suburb,14.7,'Not Applicable','Not Applicable',0,1,11,8,217,198,58,51,47,32,0,0,2,2,335,292,1,'Regular school','Currently operational ',Middle,19,No,No
-8206272.5623,5009173.2397,361374001123,NY,3613740,10528,06,11,'Not Virtual',167,143,24,0,0,0,0,0,0,0,273,294,242,0,0,1,0,814,1,154,19,530,0,13,76.010002,40.978481,-73.718214,Suburb,10.7,1-Yes,2-No,1,0,51,46,67,87,9,10,251,279,0,0,8,5,387,427,1,'Regular school','Currently operational ',Middle,97,No,No
-8204302.1856,5007463.4397,362526003491,NY,3625260,10580,KG,05,'Not Virtual',14,9,5,0,71,76,94,91,95,106,0,0,0,0,0,0,0,533,0,57,2,370,0,29,44.400002,40.966914,-73.700498,Suburb,12,1-Yes,2-No,0,0,42,33,31,26,0,2,189,181,0,0,15,14,277,256,1,'Regular school','Currently operational ',Elementary,75,No,No
-8255423.2701,5062218.4391,360475804758,NY,3604758,10950,PK,01,'Not Virtual',136,136,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,161,0,0,24,41.337344,-74.159742,Suburb,6.7,1-Yes,1-Yes,0,0,0,0,0,0,0,0,89,72,0,0,0,0,89,72,1,'Regular school','Currently operational ',Elementary,0,No,No
-8646461.518,5345812.1521,361263001039,NY,3612630,14615,06,12,'Not Virtual',716,595,121,0,0,0,0,0,0,0,147,159,129,150,175,151,154,1065,1,173,227,557,0,58,97.349998,43.221846,-77.672516,Suburb,10.9,1-Yes,1-Yes,0,1,27,22,91,82,110,117,277,280,0,0,28,30,533,532,1,'Regular school','Currently operational ',High,49,No,No
-8493567.0782,5331119.9178,360387000139,NY,3603870,13027,KG,05,'Not Virtual',130,118,12,0,88,81,91,91,76,98,0,0,0,0,0,0,0,528,0,39,9,450,1,26,35.009998,43.125627,-76.299089,Suburb,15.1,1-Yes,2-No,0,0,2,1,22,17,4,5,234,216,0,1,13,13,275,253,1,'Regular school','Currently operational ',Elementary,3,No,No
-8930617.0199,2996495.8359,120018000245,FL,1200180,33023,PK,08,'Not Virtual',645,595,50,47,81,62,73,91,71,92,81,72,63,0,0,0,0,733,2,118,588,14,0,10,48,25.978983,-80.22511,Suburb,15.3,1-Yes,1-Yes,1,1,1,0,67,51,318,270,9,5,0,0,5,5,401,332,1,'Regular school','Currently operational ',Elementary,1,No,No
-8939245.9111,2979862.3384,120039000381,FL,1200390,33010,PK,05,'Not Virtual',523,488,35,39,62,82,91,115,81,105,0,0,0,0,0,0,0,575,0,529,34,12,0,0,49,25.844725,-80.302647,Suburb,11.7,1-Yes,1-Yes,0,0,0,0,298,231,14,20,7,5,0,0,0,0,319,256,1,'Regular school','Currently operational ',Elementary,0,No,No
-8937241.5624,2977190.0543,120039000466,FL,1200390,33166,PK,05,'Not Virtual',340,292,48,36,60,70,56,49,56,72,0,0,0,0,0,0,0,399,0,363,20,13,1,0,29,25.822984,-80.284656,Suburb,13.8,1-Yes,1-Yes,0,0,0,2,204,159,13,7,6,7,0,1,0,0,223,176,1,'Regular school','Currently operational ',Elementary,2,No,No
-9070554.5341,3321347.8088,120144004006,FL,1201440,32839,07,12,'Not Virtual',5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,0,2,10,0,0,1,5,28.572515,-81.482179,Suburb,2.6,'Not Applicable','Not Applicable',0,0,0,0,2,0,8,2,0,0,0,0,1,0,11,2,1,'Alternative/other school','Currently operational ',High,0,No,No
-9068665.6902,3336156.2043,120144002857,FL,1201440,32712,PK,05,'Not Virtual',411,380,31,45,127,106,110,113,146,111,0,0,0,0,0,0,0,758,1,361,98,264,1,28,48,28.689184,-81.465254,Suburb,15.8,1-Yes,1-Yes,0,1,5,0,182,179,50,48,143,121,0,1,21,7,401,357,1,'Regular school','Currently operational ',Elementary,5,No,No
-8979441.5964,3256802.0002,120015000110,FL,1200150,32904,07,08,'Not Virtual',603,547,56,0,0,0,0,0,0,0,0,600,593,0,0,0,0,1193,3,222,177,665,3,86,63.799999,28.06215,-80.663671,Suburb,18.7,1-Yes,1-Yes,1,2,16,21,111,111,84,93,328,337,2,1,42,44,584,609,1,'Regular school','Currently operational ',Middle,37,No,No
