@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N35-F1-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
3,2,1,CA,2,1,1,90011,100,175,75,167,40,-118.268501,-13165588.4903,City
39,25,19,CA,20,14,11,90066,57,109,52,93,46,-118.419309,-13182377.4589,City
42,7,15,MI,27,3,4,48150,13,28,15,213,101,-83.360852,-9279679.4491,City
50,5,31,RI,19,2,3,2907,95,189,94,212,0,-71.425572,-7951061.2151,City
1,0,1,UT,0,0,0,84404,3,11,8,23,0,-112.002081,-12468013.9785,City
0,0,0,CA,0,0,0,95615,2,4,2,10,0,-121.693799,-13546890.3594,Town
44,10,21,MO,23,7,3,65301,99,217,118,782,0,-93.22547,-10377804.3723,Town
2,2,0,ID,2,1,1,83858,11,31,20,181,0,-116.879441,-13010954.6834,Town
25,2,16,VA,9,2,0,24273,5,11,6,474,60,-82.622381,-9197480.7675,Town
228,2,115,TX,113,1,1,77445,241,510,269,749,102,-96.081545,-10695741.6435,Town
9,3,5,TX,4,1,2,78028,74,156,82,226,90,-99.176828,-11040312.9726,Town
0,2,0,OR,0,0,2,97071,283,557,274,559,0,-122.871887,-13678035.9167,Town
6,8,3,PA,3,4,4,15522,1,2,1,309,129,-78.506625,-8739313.8227,Town
21,4,11,TX,10,1,3,76528,71,147,76,368,210,-97.722479,-10878409.1551,Town
25,4,9,TX,16,3,1,75169,56,104,48,282,0,-96.014867,-10688328.9504,Town
0,1,0,MT,0,1,0,59047,9,21,12,153,0,-110.553916,-12306803.1901,Town
1,0,0,TX,1,0,0,78370,91,158,67,118,56,-97.590623,-10863733.2457,Town
29,15,17,CA,12,9,6,92342,85,206,121,265,65,-117.335653,-13061729.2534,Town
156,5,77,AL,79,3,2,36078,11,19,8,261,0,-85.897315,-9562041.2288,Town
14,10,8,TX,6,5,5,78840,306,643,337,375,121,-100.919087,-11234252.398,Town
211,11,89,NC,122,8,3,27893,25,39,14,351,57,-77.940305,-8676275.3562,Town
6,2,0,PA,6,0,2,16866,4,5,1,194,0,-78.210129,-8706306.6153,Town
22,3,10,MI,12,2,1,49307,6,15,9,297,0,-85.480231,-9515615.0764,Town
1,2,1,PA,0,2,0,16438,1,7,6,478,71,-79.844282,-8888226.7426,Town
8,0,5,MI,3,0,0,49333,6,16,10,169,232,-85.479268,-9515499.5716,Town
13,1,7,OH,6,1,0,43452,48,91,43,241,0,-82.937274,-9232526.2957,Town
8,2,3,KS,5,2,0,66749,8,15,7,186,0,-95.400525,-10619936.4947,Town
366,5,184,NC,182,3,2,27828,26,58,32,640,0,-77.572633,-8635332.2867,Town
46,0,34,GA,12,0,0,31533,19,30,11,154,0,-82.85825,-9223741.1332,Town
0,1,0,SD,0,0,1,57532,1,4,3,28,0,-100.372626,-11173428.9067,Town
31,0,18,TX,13,0,0,75110,18,39,21,68,0,-96.453358,-10737133.1436,Town
1,0,0,CA,1,0,0,95619,4,14,10,64,0,-120.821875,-13449832.3194,Town
166,1,77,SC,89,0,1,29020,18,35,17,248,82,-80.602572,-8972640.3995,Town
0,0,0,PA,0,0,0,16301,0,0,0,3,0,-79.690316,-8871084.4651,Town
2,3,1,TX,1,1,2,79360,109,203,94,252,227,-102.652216,-11427193.0462,Town
3,2,1,TX,2,0,2,76531,41,90,49,230,71,-98.126918,-10923435.6606,Town
0,0,0,SD,0,0,0,57747,3,9,6,59,0,-103.481501,-11519508.5931,Town
0,1,0,MI,0,1,0,48892,3,4,1,136,44,-84.172959,-9370085.769,Town
2,2,1,AZ,1,2,0,86324,50,91,41,202,49,-112.066434,-12475175.2788,Town
644,2,335,MS,309,1,1,39083,35,70,35,757,97,-90.386852,-10061810.3001,Town
12,4,6,MI,6,3,1,49783,1,1,0,225,108,-84.342211,-9388933.4415,Town
473,6,221,KY,252,3,3,42240,33,65,32,888,0,-87.492835,-9739653.7049,Town
46,1,18,TX,28,0,1,75561,13,30,17,195,0,-94.283954,-10495632.9007,Town
33,2,13,NE,20,1,1,68661,367,681,314,596,123,-97.063101,-10805016.0191,Town
211,0,90,NC,121,0,0,28345,25,52,27,435,60,-79.698546,-8871994.915,Town
0,0,0,NM,0,0,0,87571,27,48,21,97,0,-105.585575,-11753725.2366,Town
86,3,51,TX,35,2,1,77864,91,195,104,391,162,-95.897483,-10675249.7255,Town
12,0,7,AL,5,0,0,35740,3,5,2,81,0,-85.714631,-9541705.5821,Town
3,2,0,TX,3,2,0,78840,254,409,155,287,0,-100.921116,-11234483.4077,Town
21,5,16,TX,5,1,4,79007,161,322,161,342,0,-101.397093,-11287472.9529,Town
1,0,0,OR,1,0,0,97818,150,316,166,345,0,-119.697741,-13324686.2195,Town
8,8,3,NY,5,1,7,14760,2,6,4,181,78,-78.414822,-8729095.0414,Town
1,2,1,NY,0,1,1,13101,4,6,2,148,0,-76.095723,-8470934.9234,Town
3,1,0,OH,3,0,1,44062,0,0,0,133,55,-81.063847,-9023978.9049,Town
2,2,1,CA,1,1,1,95370,45,73,28,204,32,-120.282281,-13389763.0068,Town
2,3,2,MI,0,1,2,49712,7,11,4,256,95,-84.996765,-9461789.8197,Town
77,4,38,NC,39,2,2,28092,71,135,64,402,66,-81.26251,-9046101.4795,Town
2,2,1,NY,1,1,1,14787,7,9,2,96,0,-79.569369,-8857624.7537,Town
5,1,4,NE,1,1,0,68310,11,15,4,136,0,-96.727199,-10767612.8333,Town
0,0,0,AZ,0,0,0,86504,0,0,0,256,0,-109.064699,-12141026.5631,Town
1,3,1,AK,0,0,3,99664,2,6,4,38,0,-149.441788,-16635775.2192,Rural
0,0,0,AK,0,0,0,99781,0,0,0,49,6,-146.414316,-16298766.0601,Rural
34,0,21,AL,13,0,0,36474,1,4,3,142,0,-86.612161,-9641624.0654,Rural
15,1,5,AL,10,1,0,35976,13,34,21,409,0,-86.421876,-9620439.1184,Rural
37,4,17,AL,20,0,4,35054,8,12,4,191,79,-86.287343,-9605457.4609,Rural
182,3,95,AL,87,2,1,36312,14,18,4,404,0,-85.23222,-9488002.6246,Rural
37,2,19,AL,18,1,1,36022,6,8,2,359,126,-86.327438,-9609921.3833,Rural
0,0,0,AZ,0,0,0,86514,0,0,0,50,0,-109.381753,-12176323.4842,Rural
3,1,0,AZ,3,0,1,86327,35,67,32,146,0,-112.253471,-12496000.1225,Rural
0,0,0,CA,0,0,0,92283,6,10,4,27,0,-114.598363,-12757034.2727,Rural
0,3,0,CA,0,1,2,93615,21,59,38,54,0,-119.288607,-13279136.5451,Rural
168,5,88,FL,80,3,2,32347,6,20,14,437,199,-83.563898,-9302291.2207,Rural
31,1,13,FL,18,1,0,33850,25,65,40,58,6,-81.72638,-9097738.9386,Rural
124,41,62,FL,62,22,19,34997,315,648,333,857,0,-80.25302,-8933722.0619,Rural
3,5,2,GA,1,3,2,30546,14,26,12,276,68,-83.731636,-9320962.2388,Rural
235,0,121,GA,114,0,0,30457,13,22,9,611,113,-82.640179,-9199464.733,Rural
4,0,2,GA,2,0,0,30113,5,12,7,299,0,-85.188867,-9483171.8044,Rural
17,4,5,GA,12,3,1,30014,31,55,24,267,107,-83.854233,-9334605.399,Rural
104,0,56,GA,48,0,0,31519,18,44,26,283,42,-82.884542,-9226662.7263,Rural
14,3,2,GA,12,2,1,30105,11,26,15,287,0,-85.166938,-9480725.8195,Rural
0,0,0,ID,0,0,0,83352,26,58,32,64,0,-114.402201,-12735197.063,Rural
0,1,0,ID,0,0,1,83604,25,54,29,91,0,-115.989412,-12911878.706,Rural
2,1,2,ID,0,0,1,83328,37,77,40,141,0,-114.595847,-12756748.9078,Rural
39,5,18,KY,21,4,1,42101,17,40,23,280,0,-86.33784,-9611083.2261,Rural
0,0,0,MI,0,0,0,49749,3,7,4,202,49,-84.625455,-9420459.4692,Rural
0,0,0,MI,0,0,0,49756,3,5,2,99,28,-84.30196,-9384442.3415,Rural
4,0,3,MI,1,0,0,49328,6,13,7,212,72,-85.762528,-9547039.188,Rural
5,4,3,MI,2,2,2,48114,13,25,12,139,0,-83.746126,-9322572.5122,Rural
3,2,1,MI,2,0,2,48881,11,17,6,146,0,-85.203846,-9484843.2274,Rural
1,3,1,MI,0,2,1,49034,12,32,20,127,0,-85.337341,-9499702.5857,Rural
9,2,4,MI,5,2,0,48117,9,22,13,196,77,-83.353068,-9278823.3544,Rural
42,5,20,MI,22,5,0,49031,13,32,19,367,78,-86.006383,-9574189.6205,Rural
66,67,24,MN,42,29,38,55044,70,141,71,245,0,-93.271276,-10382913.763,Rural
0,0,0,MO,0,0,0,65629,1,1,0,92,18,-93.057787,-10359146.943,Rural
0,1,0,MT,0,0,1,59344,0,0,0,20,12,-104.517984,-11634891.1366,Rural
0,2,0,MT,0,1,1,59833,3,5,2,41,0,-114.07671,-12698962.5144,Rural
0,0,0,MT,0,0,0,59068,0,1,1,7,6,-109.425012,-12181133.9212,Rural
0,0,0,MT,0,0,0,59937,3,6,3,30,9,-114.457972,-12741393.5581,Rural
14,5,9,NC,5,2,3,28906,16,23,7,471,76,-84.030497,-9354234.4279,Rural
129,1,61,NC,68,0,1,28328,148,334,186,609,144,-78.243098,-8709982.3871,Rural
17,48,9,NC,8,21,27,28173,17,28,11,16,121,-80.774818,-8991807.409,Rural
377,15,179,NC,198,8,7,28301,70,150,80,723,0,-78.762034,-8767748.3973,Rural
74,0,31,NC,43,0,0,27884,17,33,16,149,20,-77.268019,-8601435.0125,Rural
24,8,10,NC,14,5,3,28092,31,60,29,185,0,-81.119675,-9030202.5776,Rural
175,3,85,NC,90,1,2,27549,68,113,45,353,79,-78.167348,-8701543.7392,Rural
50,1,23,NC,27,0,1,28327,15,27,12,218,76,-79.416978,-8840659.1306,Rural
2,0,1,NC,1,0,0,27022,2,4,2,71,24,-80.23513,-8931731.3019,Rural
0,0,0,NE,0,0,0,69142,2,5,3,24,6,-100.268221,-11161803.684,Rural
4,0,1,NE,3,0,0,68352,16,24,8,189,0,-97.165012,-10816355.8769,Rural
2,0,1,NE,1,0,0,68301,0,0,0,38,31,-96.5116,-10743621.798,Rural
2,1,1,NE,1,0,1,69151,9,15,6,71,0,-100.519063,-11189721.8839,Rural
0,0,0,NM,0,0,0,88434,22,52,30,71,11,-103.326821,-11502284.7828,Rural
2,0,0,NY,2,0,0,14880,1,3,2,188,23,-77.976403,-8680290.8481,Rural
2,0,1,NY,1,0,0,12090,7,10,3,304,74,-73.356049,-8165961.3722,Rural
0,3,0,NY,0,1,2,14111,7,17,10,117,32,-78.926839,-8786093.2841,Rural
1,0,0,NY,1,0,0,14716,21,36,15,148,31,-79.452254,-8844579.5009,Rural
2,2,1,NY,1,1,1,14042,10,15,5,251,71,-78.478119,-8736140.8368,Rural
2,1,0,NY,2,0,1,14517,2,3,1,120,0,-77.940773,-8676329.7114,Rural
6,3,1,NY,5,3,0,13114,1,9,8,168,12,-76.259284,-8489143.9222,Rural
0,0,0,OH,0,0,0,44611,4,8,4,66,0,-82.107609,-9140176.7767,Rural
0,1,0,OH,0,0,1,44827,1,1,0,83,70,-82.853428,-9223197.581,Rural
0,7,0,OH,0,4,3,44233,3,8,5,36,52,-81.742627,-9099546.2496,Rural
19,4,8,OH,11,2,2,45356,7,17,10,262,0,-84.204174,-9373557.7086,Rural
1,3,1,OH,0,3,0,45784,8,15,7,235,0,-81.664268,-9090815.4424,Rural
1,1,1,OH,0,0,1,45113,4,8,4,146,123,-83.9865,-9349335.6637,Rural
2,1,2,OR,0,0,1,97112,31,50,19,144,0,-123.888689,-13791217.0738,Rural
1,5,1,OR,0,5,0,97603,28,48,20,261,0,-121.69745,-13547291.2291,Rural
0,0,0,OR,0,0,0,97358,1,5,4,118,28,-122.61684,-13649642.1086,Rural
1,5,0,PA,1,3,2,18431,13,30,17,209,0,-75.269488,-8378952.3022,Rural
7,4,4,PA,3,1,3,17320,3,6,3,64,74,-77.375245,-8613365.9833,Rural
3,0,3,PA,0,0,0,17747,3,7,4,295,40,-77.297728,-8604743.8865,Rural
5,1,1,PA,4,0,1,15052,3,8,5,119,0,-80.420762,-8952399.8744,Rural
2,1,1,PA,1,0,1,15845,0,3,3,160,39,-78.678611,-8758460.449,Rural
11,17,7,PA,4,10,7,17019,7,20,13,182,0,-77.032565,-8575229.002,Rural
242,4,124,SC,118,1,3,29461,22,45,23,443,0,-80.055433,-8911728.5809,Rural
42,0,22,SC,20,0,0,29720,4,20,16,404,125,-80.628131,-8975480.4597,Rural
0,0,0,SD,0,0,0,57355,2,2,0,31,0,-98.954892,-11015608.5251,Rural
0,0,0,SD,0,0,0,57382,0,0,0,0,3,-98.886987,-11008039.5607,Rural
1,0,0,SD,1,0,0,57472,0,0,0,10,0,-100.031608,-11135468.5798,Rural
0,0,0,SD,0,0,0,57058,5,11,6,46,31,-97.385766,-10840924.4364,Rural
0,2,0,TX,0,0,2,76856,36,75,39,100,0,-99.240325,-11047379.1512,Rural
0,0,0,TX,0,0,0,78880,89,235,146,214,31,-100.205049,-11154778.2718,Rural
67,3,29,TX,38,1,2,75844,13,30,17,200,36,-95.48514,-10629353.5365,Rural
9,1,4,TX,5,0,1,76825,61,126,65,165,0,-99.340086,-11058487.9993,Rural
4,3,1,TX,3,1,2,76821,56,112,56,142,0,-99.974705,-11129122.6079,Rural
4,0,2,TX,2,0,0,77991,46,94,48,106,0,-96.544346,-10747263.5978,Rural
3,0,1,TX,2,0,0,78650,43,102,59,147,27,-97.239533,-10824651.8424,Rural
134,9,60,TX,74,7,2,77833,119,245,126,421,106,-96.413409,-10732689.6044,Rural
43,15,15,TX,28,7,8,75126,66,122,56,101,96,-96.437278,-10735339.4214,Rural
7,2,3,TX,4,0,2,75496,14,45,31,100,0,-96.074946,-10695007.848,Rural
37,3,16,TX,21,1,2,76240,197,411,214,555,260,-97.105185,-10809690.5681,Rural
111,6,58,TX,53,4,2,77535,291,649,358,892,0,-94.90533,-10564799.9183,Rural
0,0,0,TX,0,0,0,78344,21,54,33,52,0,-98.837515,-11002542.889,Rural
0,0,0,TX,0,0,0,78570,269,566,297,559,0,-97.911895,-10899492.1861,Rural
0,1,0,TX,0,0,1,76935,28,62,34,92,43,-100.496755,-11187241.927,Rural
7,0,5,TX,2,0,0,75459,46,84,38,182,0,-96.616626,-10755308.1704,Rural
46,13,19,TX,27,6,7,76633,74,177,103,287,205,-97.301,-10831500.6001,Rural
1,0,0,UT,1,0,0,84741,2,4,2,20,3,-111.664244,-12430400.1662,Rural
15,7,7,VA,8,3,4,24091,17,33,16,325,0,-80.307811,-8939823.4353,Rural
262,1,119,VA,143,0,1,23837,9,12,3,319,0,-77.103713,-8583144.481,Rural
1,1,1,VA,0,1,0,24244,2,3,1,104,0,-82.691473,-9205165.2367,Rural
559,19,287,VA,272,9,10,23875,90,196,106,425,0,-77.266195,-8601224.386,Rural
3,8,2,VA,1,5,3,20197,2,9,7,5,27,-77.606096,-8639069.208,Rural
4,6,2,WA,2,3,3,98338,35,68,33,258,76,-122.345499,-13619440.9894,Rural
0,0,0,WY,0,0,0,82730,0,0,0,29,0,-104.618595,-11646088.312,Rural
82,41,35,FL,47,20,21,34211,97,196,99,325,185,-82.422521,-9175229.0993,Rural
0,0,0,SD,0,0,0,57380,7,13,6,207,0,-98.304695,-10943227.7551,Rural
118,12,66,FL,52,5,7,33545,70,171,101,295,90,-82.27468,-9158766.262,Rural
11,1,4,TX,7,0,1,75757,10,23,13,159,0,-95.328374,-10611898.7165,Rural
99,2,48,GA,51,2,0,30157,28,53,25,353,0,-84.953723,-9456992.9715,Rural
98,18,50,TX,48,11,7,77904,503,1054,551,925,0,-97.031921,-10801544.0795,Rural
6,3,4,TX,2,3,0,76008,26,71,45,56,0,-97.614483,-10866396.6515,Rural
1,0,1,OR,0,0,0,97603,1,9,8,38,0,-121.695716,-13547100.9858,Rural
14,6,6,NY,8,4,2,12404,11,21,10,127,0,-74.191384,-8258949.565,Rural
26,0,0,TX,26,0,0,78644,0,66,66,167,0,-97.682258,-10873931.6438,Rural
3,0,0,MI,3,0,0,48001,2,4,2,94,0,-82.543708,-9188722.7826,Rural
0,0,0,TX,0,0,0,78069,59,101,42,91,0,-98.653745,-10982078.1487,Rural
202,13,93,SC,109,8,5,29483,42,80,38,372,120,-80.149213,-8922157.9888,Rural
7,0,3,MI,4,0,0,49639,1,2,1,51,0,-85.422855,-9509221.5436,Rural
6,0,2,FL,4,0,0,32428,2,4,2,32,1,-85.555324,-9523972.1915,Rural
35,62,13,CA,22,32,30,95659,183,337,154,776,132,-121.54283,-13530081.0075,Rural
155,0,62,MI,93,0,0,48174,5,7,2,201,52,-83.412275,-9285413.9248,Suburb
19,1,11,MI,8,1,0,48509,18,36,18,313,0,-83.622247,-9308779.8751,Suburb
87,16,41,MI,46,5,11,49525,59,103,44,397,0,-85.62088,-9531262.5854,Suburb
6,1,1,MI,5,1,0,49254,11,15,4,225,99,-84.325088,-9387017.42,Suburb
35,28,19,MI,16,14,14,48837,31,61,30,228,0,-84.69992,-9428748.6403,Suburb
1,0,0,CA,1,0,0,90723,2,14,12,15,0,-118.160577,-13153575.9866,Suburb
15,295,5,CA,10,159,136,92646,176,417,241,384,0,-117.968572,-13132194.0019,Suburb
133,19,67,MN,66,8,11,55343,36,80,44,243,61,-93.41032,-10398384.6175,Suburb
138,9,65,MO,73,6,3,63044,38,77,39,236,91,-90.41986,-10065486.0719,Suburb
92,12,57,CA,35,5,7,92583,267,576,309,728,127,-116.941204,-13017837.4132,Suburb
106,109,57,CA,49,56,53,95823,274,548,274,756,132,-121.459517,-13520799.8537,Suburb
34,49,20,CA,14,29,20,91911,708,1523,815,1308,0,-117.051643,-13030121.6929,Suburb
18,2,6,NC,12,0,2,28778,59,114,55,254,80,-82.402894,-9173048.096,Suburb
24,4,12,NC,12,2,2,28164,16,31,15,215,129,-81.091553,-9027063.5636,Suburb
68,7,31,NC,37,2,5,27278,64,129,65,234,99,-79.093598,-8804662.3861,Suburb
0,0,0,CA,0,0,0,94952,4,8,4,14,0,-122.645719,-13652855.861,Suburb
151,3,75,AL,76,3,0,36877,34,62,28,368,115,-85.098991,-9473177.2383,Suburb
4,8,4,AL,0,2,6,35905,3,4,1,121,0,-85.935253,-9566260.5528,Suburb
4,29,1,CO,3,16,13,80110,18,37,19,21,94,-104.958883,-11683960.3116,Suburb
7,22,3,FL,4,10,12,33193,365,690,325,432,120,-80.437982,-8954315.8959,Suburb
17,6,7,FL,10,2,4,32127,21,40,19,275,94,-80.991396,-9015920.7435,Suburb
7,33,3,NJ,4,16,17,8225,32,53,21,108,96,-74.561008,-8300082.8778,Suburb
32,33,15,NJ,17,17,16,7003,39,74,35,28,48,-74.173334,-8256931.6274,Suburb
34,17,20,NM,14,10,7,87116,90,193,103,195,69,-106.549702,-11861056.4131,Suburb
14,18,9,NV,5,12,6,89431,102,234,132,290,78,-119.745071,-13329951.8815,Suburb
6,111,2,NY,4,66,45,12065,8,17,9,35,68,-73.810884,-8216593.2597,Suburb
2,16,0,NY,2,10,6,14031,14,23,9,41,87,-78.643883,-8754587.6396,Suburb
14,0,6,FL,8,0,0,33868,65,115,50,303,79,-81.823365,-9108528.4498,Suburb
212,27,96,FL,116,13,14,33027,164,365,201,328,114,-80.344755,-8943934.0489,Suburb
22,116,10,NY,12,56,60,11554,45,84,39,101,77,-73.53113,-8185447.7186,Suburb
9,25,5,NY,4,8,17,11560,60,115,55,129,0,-73.591799,-8192201.3547,Suburb
3,45,3,NY,0,23,22,11545,41,80,39,99,0,-73.631549,-8196610.9219,Suburb
45,11,20,NY,25,4,7,11717,385,759,374,717,168,-73.260269,-8155287.3658,Suburb
9,2,3,NY,6,1,1,11757,37,74,37,135,52,-73.365798,-8167041.6822,Suburb
209,28,109,FL,100,14,14,33461,91,201,110,340,68,-80.096445,-8916287.625,Suburb
8,47,7,NY,1,18,29,10983,61,121,60,75,0,-73.953286,-8232444.6008,Suburb
38,16,18,NY,20,14,2,10543,186,373,187,342,124,-73.73855,-8208535.0983,Suburb
135,13,67,NY,68,5,8,10701,124,302,178,305,46,-73.884616,-8224794.1035,Suburb
132,8,32,FL,100,5,3,33462,46,151,105,383,17,-80.104193,-8917157.3086,Suburb
72,5,37,NY,35,3,2,14622,35,97,62,241,119,-77.546815,-8632471.8432,Suburb
336,25,167,FL,169,13,12,33351,141,291,150,520,140,-80.282606,-8937017.3471,Suburb
13,8,6,NY,7,6,2,13031,6,18,12,178,0,-76.272188,-8490584.3355,Suburb
222,16,147,FL,75,7,9,33021,103,204,101,303,0,-80.198418,-8927647.866,Suburb
122,1,59,FL,63,0,1,33189,154,325,171,397,69,-80.354219,-8944987.1813,Suburb
20,2,7,FL,13,0,2,33166,159,363,204,340,49,-80.284656,-8937241.5624,Suburb
8,8,4,OH,4,6,2,45244,8,16,8,170,42,-84.293696,-9383531.8915,Suburb
10,15,3,OH,7,8,7,45066,9,9,0,38,0,-84.23453,-9376941.3211,Suburb
5,3,3,OH,2,3,0,44107,9,18,9,91,56,-81.806666,-9106666.7835,Suburb
42,4,9,OH,33,0,4,44092,4,7,3,129,0,-81.463056,-9068421.0917,Suburb
386,1,164,FL,222,1,0,33054,43,86,43,445,0,-80.231074,-8931282.8714,Suburb
29,14,13,OH,16,8,6,43123,19,55,36,182,111,-83.070181,-9247331.2987,Suburb
9,5,4,OH,5,4,1,43055,5,9,4,266,77,-82.425881,-9175609.5858,Suburb
13,2,6,OH,7,1,1,45419,6,16,10,115,58,-84.15897,-9368536.6452,Suburb
62,0,28,FL,34,0,0,34420,61,143,82,472,127,-82.056463,-9134476.273,Suburb
273,10,131,FL,142,6,4,32726,139,275,136,580,0,-81.672183,-9091705.5091,Suburb
7,8,3,OH,4,5,3,44410,0,7,7,125,0,-80.725839,-8986344.7094,Suburb
314,43,138,FL,176,24,19,34761,62,125,63,315,116,-81.514388,-9074141.9786,Suburb
63,112,34,FL,29,57,55,32765,88,186,98,281,152,-81.181946,-9037126.0737,Suburb
182,234,92,OR,90,132,102,97060,513,1092,579,1356,0,-122.402569,-13625793.7558,Suburb
2,2,1,OR,1,0,2,97303,115,235,120,352,73,-123.012255,-13693656.2481,Suburb
21,4,7,PA,14,1,3,18103,36,79,43,190,69,-75.429032,-8396719.6648,Suburb
137,47,65,FL,72,22,25,32566,123,263,140,587,0,-86.86221,-9669453.9381,Suburb
32,13,13,PA,19,4,9,17112,17,34,17,133,68,-76.794531,-8548724.0378,Suburb
22,49,15,PA,7,28,21,17603,31,78,47,182,75,-76.363106,-8500701.2008,Suburb
24,2,15,PA,9,2,0,19473,17,30,13,136,73,-75.462983,-8400504.147,Suburb
299,11,140,PA,159,6,5,19320,85,164,79,316,0,-75.797913,-8437785.0336,Suburb
58,28,25,PA,33,10,18,19070,4,9,5,170,77,-75.316415,-8384183.9921,Suburb
656,36,333,PA,323,15,21,19403,350,699,349,1412,0,-75.361034,-8389150.7004,Suburb
51,176,30,PA,21,86,90,15227,10,19,9,414,123,-79.950357,-8900035.4142,Suburb
7,4,1,PA,6,1,3,15139,3,6,3,66,42,-79.83268,-8886935.8062,Suburb
157,6,102,FL,55,2,4,33613,78,169,91,344,70,-82.431245,-9176200.6988,Suburb
93,2,51,FL,42,1,1,34601,39,71,32,424,103,-82.377834,-9170255.5966,Suburb
54,2,23,PA,31,2,0,18706,38,78,40,441,0,-75.92237,-8451632.0259,Suburb
84,33,35,PA,49,18,15,17313,32,77,45,338,0,-76.652011,-8532859.1079,Suburb
78,6,41,RI,37,2,4,2863,217,447,230,470,65,-71.387999,-7946875.8631,Suburb
91,6,45,RI,46,5,1,2861,67,138,71,351,82,-71.364773,-7944280.4013,Suburb
125,3,50,SC,75,0,3,29841,43,87,44,326,118,-81.981257,-9126105.5691,Suburb
