@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
0,0,0,SC,0,0,0,29204,0,0,0,0,0,-80.984356,-9015139.3872,Suburb
550,0,262,SC,288,0,0,29229,34,63,29,508,117,-80.931372,-9009241.8458,Suburb
341,26,177,SC,164,13,13,29206,40,66,26,351,100,-80.950491,-9011368.4938,Suburb
791,74,383,SC,408,49,25,29206,86,158,72,774,0,-80.955022,-9011871.2796,Suburb
53,8,16,FL,37,5,3,33781,12,36,24,94,11,-82.718209,-9208147.9794,Suburb
310,1,138,SC,172,0,1,29506,12,24,12,355,64,-79.696169,-8871729.9333,Suburb
31,14,16,FL,15,6,8,34698,26,46,20,80,90,-82.784415,-9215519.9062,Suburb
110,54,58,FL,52,29,25,33781,51,113,62,396,92,-82.705313,-9206714.3605,Suburb
96,51,41,SC,55,25,26,29681,30,59,29,133,155,-82.232925,-9154125.685,Suburb
209,8,102,SC,107,5,3,29681,53,115,62,391,160,-82.220048,-9152678.4773,Suburb
155,31,74,SC,81,17,14,29615,124,265,141,515,120,-82.342633,-9166335.2264,Suburb
77,62,41,SC,36,33,29,29615,13,45,32,127,119,-82.310603,-9162774.9594,Suburb
109,86,51,SC,58,51,35,29650,114,222,108,393,169,-82.246274,-9155613.6592,Suburb
210,46,96,SC,114,19,27,29687,90,185,95,333,0,-82.300793,-9161681.0606,Suburb
163,162,84,SC,79,75,87,29650,98,194,96,300,0,-82.255801,-9156673.586,Suburb
0,0,0,SC,0,0,0,29650,0,0,0,0,0,-82.22507,-9153256.0015,Suburb
228,11,123,SC,105,5,6,29681,42,90,48,297,0,-82.255722,-9156659.9972,Suburb
127,16,62,FL,65,9,7,33776,64,135,71,487,0,-82.818226,-9219277.2108,Suburb
63,59,34,FL,29,25,34,33782,67,139,72,415,104,-82.715817,-9207882.9977,Suburb
26,1,15,SC,11,1,0,29671,16,25,9,321,79,-82.699757,-9206089.2755,Suburb
124,31,67,FL,57,10,21,34689,112,201,89,544,0,-82.779235,-9214935.5875,Suburb
23,1,9,SC,14,0,1,29671,14,30,16,363,0,-82.703564,-9206510.5284,Suburb
52,79,26,FL,26,44,35,33777,88,178,90,365,0,-82.772779,-9214215.3809,Suburb
101,51,41,FL,60,27,24,33777,73,178,105,663,0,-82.773682,-9214324.0913,Suburb
77,13,41,FL,36,6,7,33773,55,116,61,329,89,-82.765465,-9213400.0526,Suburb
22,16,11,FL,11,10,6,34698,62,148,86,320,84,-82.758049,-9212577.9299,Suburb
67,11,26,SC,41,3,8,29588,43,113,70,353,117,-79.018837,-8796332.4486,Suburb
348,58,165,SC,183,34,24,29579,133,290,157,879,0,-78.970287,-8790930.8986,Suburb
142,33,68,SC,74,16,17,29588,109,229,120,656,0,-78.997529,-8793961.2022,Suburb
37,13,23,SC,14,8,5,29588,34,63,29,264,139,-79.035229,-8798160.1429,Suburb
12,23,7,FL,5,13,10,34688,22,38,16,77,88,-82.693996,-9205443.8072,Suburb
144,1,61,FL,83,1,0,33781,6,31,25,199,0,-82.729488,-9209404.9439,Suburb
197,1,96,AL,101,0,1,35476,29,64,35,272,57,-87.590157,-9750483.9825,Suburb
34,0,9,FL,25,0,0,34785,1,8,7,57,2,-82.037454,-9132370.0082,Suburb
18,1,4,FL,14,1,0,32958,4,12,8,50,1,-80.4383,-8954349.8679,Suburb
78,29,32,SC,46,13,16,29349,34,71,37,419,0,-82.100305,-9139361.4484,Suburb
119,32,50,SC,69,9,23,29316,76,145,69,440,108,-82.005135,-9128768.9749,Suburb
82,16,40,SC,42,7,9,29316,27,56,29,279,0,-82.016375,-9130012.3505,Suburb
64,3,29,SC,35,1,2,29330,17,48,31,280,0,-81.806513,-9106659.9891,Suburb
200,0,87,AL,113,0,0,35404,31,75,44,293,0,-87.487472,-9739062.5919,Suburb
180,9,84,SC,96,2,7,29334,54,110,56,403,112,-82.128115,-9142459.6959,Suburb
250,19,124,SC,126,10,9,29376,42,71,29,496,138,-81.959891,-9123734.3226,Suburb
295,43,142,SC,153,25,18,29301,55,116,61,447,138,-82.002909,-9128524.3764,Suburb
37,14,21,FL,16,6,8,32966,71,126,55,125,0,-80.452489,-8955932.9637,Suburb
172,0,108,GA,64,0,0,30297,129,273,144,427,64,-84.370891,-9392126.8107,Suburb
52,0,32,GA,20,0,0,30152,3,4,1,80,0,-84.608978,-9418618.1861,Suburb
783,1,393,GA,390,0,1,30083,6,9,3,532,0,-84.17332,-9370126.5354,Suburb
511,21,267,AL,244,11,10,35475,80,177,97,660,0,-87.608428,-9752522.3033,Suburb
290,0,149,AL,141,0,0,35064,2,9,7,210,47,-86.927786,-9676757.9208,Suburb
47,1,18,AL,29,1,0,35475,12,43,31,127,192,-87.592811,-9750776.1418,Suburb
247,31,120,AL,127,14,17,35209,64,142,78,253,0,-86.790528,-9661477.3096,Suburb
7,12,3,AR,4,3,9,72745,165,334,169,387,101,-94.138736,-10479462.2227,Suburb
51,57,28,AR,23,36,21,72023,76,137,61,625,0,-92.010992,-10242616.1454,Suburb
13,61,9,AZ,4,35,26,85249,44,100,56,30,119,-111.780515,-12443350.2974,Suburb
49,37,29,GA,20,17,20,30549,70,131,61,356,0,-83.689202,-9316240.129,Suburb
9,31,4,AZ,5,16,15,85234,61,123,62,105,119,-111.711267,-12435631.8561,Suburb
11,6,4,AZ,7,2,4,85122,115,246,131,293,87,-111.711562,-12435665.8282,Suburb
244,21,118,AL,126,14,7,35071,17,41,24,309,150,-86.818287,-9664568.7627,Suburb
442,6,218,AL,224,4,2,35023,59,103,44,584,185,-86.990973,-9683783.333,Suburb
18,4,9,AL,9,1,3,35117,4,6,2,104,63,-86.876103,-9671003.0619,Suburb
458,5,221,AL,237,2,3,35023,46,101,55,594,0,-86.987051,-9683348.4913,Suburb
758,28,399,AL,359,18,10,35210,98,179,81,650,0,-86.667423,-9647772.9997,Suburb
373,0,182,AL,191,0,0,35126,90,197,107,528,0,-86.680438,-9649220.2075,Suburb
311,0,157,AL,154,0,0,35228,3,6,3,281,0,-86.915913,-9675433.0124,Suburb
44,1,27,GA,17,1,0,30145,23,44,21,242,69,-84.929138,-9454261.6217,Suburb
36,8,22,GA,14,6,2,30115,44,102,58,185,162,-84.394627,-9394763.0389,Suburb
582,16,280,GA,302,6,10,30274,140,264,124,834,155,-84.38965,-9394205.8979,Suburb
13,7,7,SD,6,3,4,57049,8,22,14,43,0,-96.525572,-10745170.9218,Suburb
600,18,311,GA,289,9,9,30274,94,218,124,802,0,-84.386804,-9393893.3554,Suburb
254,27,128,GA,126,14,13,30127,38,92,54,146,153,-84.702099,-9428993.2388,Suburb
99,7,53,GA,46,4,3,30101,43,78,35,181,0,-84.681181,-9426655.9643,Suburb
115,6,54,GA,61,4,2,30265,9,29,20,130,40,-84.748812,-9434190.9567,Suburb
156,159,73,GA,83,78,81,30033,8,16,8,322,72,-84.290087,-9383131.0218,Suburb
1256,9,629,GA,627,7,2,30058,15,28,13,976,0,-84.148987,-9367422.3632,Suburb
730,141,332,GA,398,75,66,30084,118,232,114,875,0,-84.214153,-9374671.9907,Suburb
242,7,123,GA,119,4,3,30135,63,117,54,404,0,-84.770832,-9436643.736,Suburb
256,8,123,GA,133,5,3,30135,56,124,68,472,121,-84.793524,-9439171.2537,Suburb
559,51,285,GA,274,23,28,30215,74,135,61,441,0,-84.511019,-9407719.9645,Suburb
54,786,27,GA,27,411,375,30024,55,86,31,61,0,-84.109554,-9363026.3847,Suburb
192,0,86,AL,106,0,0,35217,53,111,58,290,0,-86.772602,-9659479.7552,Suburb
655,1,331,GA,324,1,0,30291,18,53,35,725,113,-84.578509,-9415234.5737,Suburb
155,155,72,TX,83,84,71,77584,92,190,98,149,0,-95.32939,-10612021.0157,Suburb
0,0,0,TX,0,0,0,78521,279,583,304,573,77,-97.390787,-10841495.1662,Suburb
111,148,60,TX,51,76,72,75070,36,88,52,110,113,-96.72515,-10767388.618,Suburb
102,57,45,TX,57,34,23,75070,68,123,55,184,101,-96.6742,-10761722.0863,Suburb
142,179,70,TX,72,109,70,75098,117,238,121,277,0,-96.577057,-10750912.1919,Suburb
501,0,264,TX,237,0,0,75146,38,68,30,555,34,-96.786515,-10774223.787,Suburb
3,1,1,TX,2,1,0,79835,307,608,301,473,0,-106.59308,-11865887.2333,Suburb
207,118,102,TX,105,61,57,77406,92,192,100,226,139,-95.73652,-10657339.6805,Suburb
851,4,459,GA,392,4,0,30331,9,23,14,519,0,-84.561116,-9413298.1689,Suburb
799,237,385,TX,414,136,101,77449,935,1891,956,2246,0,-95.703394,-10653643.5255,Suburb
106,43,43,TX,63,27,16,77429,187,392,205,438,156,-95.641096,-10646720.0294,Suburb
298,115,144,TX,154,57,58,77396,101,224,123,206,189,-95.274031,-10605851.6982,Suburb
662,31,336,GA,326,17,14,30052,102,206,104,557,224,-83.913514,-9341209.5583,Suburb
230,92,134,GA,96,49,43,30044,237,492,255,728,151,-84.071269,-9358773.0888,Suburb
705,323,366,GA,339,163,160,30548,288,546,258,722,0,-83.878274,-9337289.188,Suburb
361,48,164,TX,197,30,18,76063,322,641,319,834,0,-97.152254,-10814942.6412,Suburb
420,104,191,TX,229,50,54,76063,99,185,86,219,0,-97.060506,-10804723.8598,Suburb
69,52,38,TX,31,29,23,78660,150,299,149,198,99,-97.6144,-10866383.0627,Suburb
733,74,361,GA,372,38,36,30019,177,350,173,870,236,-83.89885,-9339572.1073,Suburb
96,268,46,GA,50,130,138,30024,26,54,28,69,205,-84.071239,-9358766.2944,Suburb
835,48,426,GA,409,15,33,30248,72,140,68,549,0,-84.199822,-9373082.1005,Suburb
564,55,272,GA,292,31,24,30228,32,64,32,333,145,-84.253152,-9379013.6139,Suburb
85,83,40,AL,45,45,38,35216,21,47,26,103,0,-86.794653,-9661939.329,Suburb
169,7,89,GA,80,3,4,30132,34,69,35,266,167,-84.748642,-9434170.5735,Suburb
137,113,67,AL,70,51,62,35216,39,84,45,160,0,-86.780231,-9660329.0556,Suburb
241,4,126,GA,115,3,1,30223,18,46,28,400,0,-84.235124,-9377009.2651,Suburb
100,16,44,AL,56,9,7,35004,35,62,27,353,208,-86.496107,-9628701.1119,Suburb
217,14,103,GA,114,7,7,30120,108,227,119,607,0,-84.811478,-9441162.0137,Suburb
90,13,44,AZ,46,9,4,85338,199,397,198,409,75,-112.39662,-12511932.9964,Suburb
184,8,77,GA,107,4,4,30180,42,92,50,490,0,-84.938486,-9455307.9597,Suburb
258,47,117,GA,141,27,20,30189,205,451,246,598,0,-84.564057,-9413631.0947,Suburb
38,105,21,AZ,17,46,59,85225,90,186,96,67,86,-111.79627,-12445096.4589,Suburb
269,60,125,GA,144,26,34,30189,193,403,210,579,0,-84.541776,-9411137.5489,Suburb
16,9,5,GA,11,3,6,30188,75,146,71,213,86,-84.493754,-9405797.1486,Suburb
52,34,25,AZ,27,20,14,85142,72,162,90,111,0,-111.718359,-12436433.5956,Suburb
43,11,26,GA,17,8,3,30115,59,139,80,295,120,-84.471974,-9403378.3413,Suburb
368,11,169,GA,199,4,7,30236,160,299,139,690,120,-84.357403,-9390625.2478,Suburb
366,27,183,GA,183,18,9,30236,55,102,47,532,95,-84.347928,-9389565.321,Suburb
949,48,462,GA,487,21,27,30236,156,301,145,1290,0,-84.342806,-9388987.7968,Suburb
960,43,451,GA,509,26,17,30274,96,181,85,1121,0,-84.40198,-9395585.1616,Suburb
534,4,280,GA,254,3,1,30238,88,173,85,693,123,-84.374952,-9392568.4469,Suburb
495,27,259,GA,236,16,11,30236,61,116,55,648,103,-84.345599,-9389307.1337,Suburb
606,35,289,GA,317,23,12,30274,62,111,49,724,0,-84.40711,-9396155.8914,Suburb
395,83,192,GA,203,51,32,30297,229,493,264,955,0,-84.353352,-9390156.434,Suburb
262,102,124,GA,138,58,44,30260,67,148,81,506,96,-84.341736,-9388872.2919,Suburb
511,10,254,GA,257,6,4,30228,44,102,58,617,218,-84.35716,-9390598.0701,Suburb
403,8,196,GA,207,3,5,30228,55,108,53,498,0,-84.339971,-9388675.2542,Suburb
637,22,323,GA,314,14,8,30238,78,159,81,792,139,-84.393957,-9394695.0949,Suburb
28,167,14,GA,14,91,76,30068,25,53,28,15,199,-84.417721,-9397338.1174,Suburb
254,40,137,GA,117,26,14,30152,72,150,78,302,0,-84.63269,-9421268.0031,Suburb
175,0,91,GA,84,0,0,30126,72,151,79,326,57,-84.575451,-9414888.0591,Suburb
621,30,305,GA,316,20,10,30060,642,1361,719,1672,0,-84.565707,-9413800.9547,Suburb
152,27,82,GA,70,11,16,30144,61,124,63,238,178,-84.596673,-9417259.3056,Suburb
296,10,138,GA,158,6,4,30082,202,470,268,719,148,-84.550627,-9412129.5317,Suburb
577,60,281,GA,296,29,31,30067,163,354,191,762,0,-84.458605,-9401890.3671,Suburb
64,273,33,GA,31,138,135,30067,30,57,27,53,195,-84.453248,-9401285.6653,Suburb
503,132,231,GA,272,67,65,30066,184,377,193,672,0,-84.49743,-9406204.8127,Suburb
167,24,79,GA,88,16,8,30144,47,116,69,292,0,-84.62888,-9420846.7501,Suburb
236,113,103,GA,133,65,48,30066,82,165,83,312,118,-84.547374,-9411762.634,Suburb
60,104,29,GA,31,53,51,30066,47,100,53,81,122,-84.472682,-9403446.2853,Suburb
263,5,150,GA,113,3,2,30127,66,160,94,418,71,-84.677369,-9426234.7113,Suburb
95,1,36,GA,59,0,1,30060,333,679,346,785,121,-84.54686,-9411715.0732,Suburb
113,0,52,GA,61,0,0,30080,245,481,236,592,104,-84.535674,-9410458.1087,Suburb
126,22,58,GA,68,10,12,30066,63,121,58,231,0,-84.504444,-9406986.169,Suburb
139,4,70,GA,69,1,3,30008,100,224,124,345,52,-84.577901,-9415166.6296,Suburb
97,42,50,GA,47,22,20,30066,45,105,60,159,90,-84.49169,-9405572.9333,Suburb
391,32,192,GA,199,15,17,30064,187,377,190,613,156,-84.633623,-9421369.9191,Suburb
77,9,39,GA,38,6,3,30066,52,117,65,201,97,-84.505037,-9407054.113,Suburb
318,66,160,GA,158,29,37,30152,63,137,74,193,0,-84.683107,-9426880.1796,Suburb
46,3,23,AZ,23,1,2,85379,94,195,101,326,57,-112.388429,-12511022.5464,Suburb
722,15,341,GA,381,6,9,30106,115,212,97,752,0,-84.634331,-9421444.6576,Suburb
122,3,56,GA,66,1,2,30263,27,52,25,262,64,-84.799656,-9439857.4884,Suburb
605,15,284,GA,321,6,9,30263,85,171,86,989,0,-84.810806,-9441094.0696,Suburb
130,3,62,GA,68,1,2,30263,25,47,22,221,74,-84.807764,-9440747.5551,Suburb
65,14,30,AZ,35,8,6,85379,126,242,116,371,52,-112.380012,-12510084.9189,Suburb
241,96,108,GA,133,54,42,30265,41,93,52,274,127,-84.748372,-9434136.6015,Suburb
241,6,128,GA,113,1,5,30263,30,58,28,432,0,-84.845502,-9444960.0847,Suburb
60,21,35,GA,25,7,14,30030,13,18,5,31,111,-84.289765,-9383097.0498,Suburb
978,0,470,GA,508,0,0,30038,8,28,20,884,0,-84.172163,-9370004.2361,Suburb
29,271,14,GA,15,149,122,30338,24,41,17,21,119,-84.311959,-9385556.6235,Suburb
882,103,406,GA,476,63,40,30083,44,95,51,871,0,-84.202004,-9373326.699,Suburb
148,40,83,GA,65,25,15,30340,111,250,139,393,109,-84.240286,-9377586.7893,Suburb
149,112,74,GA,75,61,51,30084,67,139,72,386,67,-84.222146,-9375562.0574,Suburb
150,87,55,GA,95,47,40,30307,134,272,138,348,125,-84.316293,-9386045.8205,Suburb
12,3,6,GA,6,2,1,30319,423,885,462,910,160,-84.337188,-9388362.7117,Suburb
750,147,367,GA,383,71,76,30084,24,47,23,931,141,-84.222562,-9375596.0294,Suburb
100,65,52,GA,48,42,23,30319,33,55,22,52,124,-84.332292,-9387825.9539,Suburb
109,2,52,GA,57,1,1,30345,87,156,69,225,57,-84.273072,-9381228.5891,Suburb
728,5,363,GA,365,2,3,30058,40,73,33,824,134,-84.119801,-9364174.6388,Suburb
98,48,42,GA,56,26,22,30033,38,85,47,156,78,-84.275974,-9381561.5148,Suburb
29,30,16,GA,13,17,13,30360,353,669,316,696,122,-84.281271,-9382139.039,Suburb
615,2,316,GA,299,0,2,30316,7,20,13,661,0,-84.325977,-9387126.1305,Suburb
183,18,91,GA,92,9,9,30340,230,455,225,620,111,-84.236575,-9377165.5364,Suburb
129,46,72,GA,57,19,27,30338,54,120,66,162,74,-84.295923,-9383776.49,Suburb
135,27,67,GA,68,13,14,30033,21,60,39,127,68,-84.269215,-9380807.3361,Suburb
172,20,84,GA,88,6,14,30084,35,93,58,232,66,-84.235015,-9376995.6763,Suburb
676,1,337,GA,339,1,0,30058,9,13,4,581,111,-84.152365,-9367789.2609,Suburb
810,2,396,GA,414,1,1,30035,12,27,15,760,0,-84.183454,-9371254.4062,Suburb
776,1,387,GA,389,1,0,30058,20,46,26,850,134,-84.169171,-9369671.3104,Suburb
531,1,253,GA,278,0,1,30038,11,21,10,456,84,-84.18929,-9371899.8744,Suburb
135,4,40,GA,95,3,1,30083,4,13,9,157,0,-84.199667,-9373054.9229,Suburb
845,7,413,GA,432,2,5,30034,3,14,11,889,0,-84.253526,-9379054.3803,Suburb
345,4,171,GA,174,3,1,30122,139,290,151,641,0,-84.660118,-9424318.6898,Suburb
271,5,140,GA,131,2,3,30135,34,77,43,320,79,-84.683373,-9426900.5628,Suburb
141,1,68,GA,73,0,1,30135,44,92,48,323,73,-84.766068,-9436106.9782,Suburb
318,7,160,GA,158,3,4,30134,36,71,35,375,79,-84.781354,-9437812.3732,Suburb
30,30,15,AZ,15,13,17,85295,109,232,123,218,0,-111.774741,-12442704.8292,Suburb
112,130,53,GA,59,75,55,30269,35,77,42,119,114,-84.598435,-9417449.5489,Suburb
61,83,27,GA,34,39,44,30269,38,76,38,113,84,-84.543958,-9411382.1474,Suburb
62,38,29,AZ,33,21,17,85303,281,573,292,705,78,-112.217594,-12492005.0138,Suburb
60,26,25,AZ,35,16,10,85295,94,183,89,306,119,-111.69418,-12433729.4234,Suburb
65,96,37,GA,28,45,51,30040,192,437,245,528,0,-84.137408,-9366131.4267,Suburb
84,102,45,GA,39,55,47,30040,299,648,349,667,0,-84.139851,-9366389.614,Suburb
89,664,51,GA,38,323,341,30041,86,184,98,151,0,-84.171278,-9369895.5257,Suburb
36,162,13,GA,23,81,81,30040,53,104,51,63,0,-84.223079,-9375670.7678,Suburb
27,141,20,GA,7,81,60,30004,30,56,26,19,119,-84.337938,-9388451.039,Suburb
1494,1,790,GA,704,0,1,30349,28,55,27,1572,0,-84.516471,-9408331.4607,Suburb
546,1,257,GA,289,0,1,30331,3,7,4,393,100,-84.560889,-9413277.7857,Suburb
498,0,240,GA,258,0,0,30213,88,186,98,708,121,-84.574662,-9414799.7319,Suburb
506,5,247,GA,259,2,3,30344,30,57,27,581,95,-84.47883,-9404139.3144,Suburb
514,1,244,GA,270,1,0,30349,25,55,30,590,0,-84.527854,-9409581.6308,Suburb
145,0,65,GA,80,0,0,30337,1,13,12,164,0,-84.450513,-9400986.7116,Suburb
1066,2,518,GA,548,0,2,30213,57,113,56,901,0,-84.625818,-9420500.2356,Suburb
200,7,98,GA,102,3,4,30354,195,391,196,643,105,-84.406726,-9396108.3306,Suburb
44,41,19,GA,25,24,17,30004,11,39,28,26,113,-84.31951,-9386405.9238,Suburb
140,731,74,GA,66,369,362,30097,37,65,28,90,0,-84.12428,-9364663.8358,Suburb
180,34,83,TX,97,18,16,78724,214,457,243,553,0,-97.621527,-10867178.0078,Suburb
262,156,134,GA,128,72,84,30044,91,165,74,319,155,-84.018188,-9352861.9586,Suburb
132,29,66,TX,66,20,9,78640,978,1980,1002,1581,0,-97.84763,-10892344.4747,Suburb
10,4,5,TX,5,4,0,78640,234,482,248,412,74,-97.83833,-10891311.7255,Suburb
410,226,210,GA,200,120,106,30043,306,594,288,924,250,-84.061365,-9357658.8068,Suburb
167,65,80,GA,87,31,34,30093,490,983,493,1140,215,-84.194775,-9372511.3707,Suburb
166,122,84,GA,82,65,57,30047,192,403,211,583,161,-84.100234,-9361993.6356,Suburb
55,6,24,TX,31,3,3,78634,84,155,71,144,69,-97.558873,-10860206.9508,Suburb
4,97,3,TX,1,50,47,78732,42,87,45,16,135,-97.900333,-10898214.8384,Suburb
22,14,7,TX,15,6,8,78641,83,172,89,174,97,-97.835457,-10890985.5942,Suburb
186,84,91,TX,95,42,42,78728,133,279,146,387,135,-97.681743,-10873877.2886,Suburb
798,406,398,GA,400,221,185,30096,534,1034,500,1470,0,-84.143845,-9366844.839,Suburb
363,198,185,GA,178,101,97,30096,323,694,371,1041,0,-84.158387,-9368468.7012,Suburb
928,80,460,GA,468,44,36,30019,250,494,244,986,0,-83.90077,-9339782.7337,Suburb
906,208,452,GA,454,103,105,30092,778,1525,747,2010,0,-84.212029,-9374434.1866,Suburb
12,11,6,TX,6,6,5,78640,189,369,180,335,88,-97.878783,-10895816.4143,Suburb
17,7,10,TX,7,4,3,78610,149,327,178,287,82,-97.84495,-10892045.521,Suburb
8,11,2,TX,6,7,4,78610,125,265,140,100,173,-97.87326,-10895198.1237,Suburb
243,212,121,GA,122,114,98,30044,89,156,67,332,148,-84.074031,-9359072.0425,Suburb
327,220,163,GA,164,116,104,30044,119,209,90,436,0,-84.069346,-9358548.8735,Suburb
422,41,205,GA,217,24,17,30019,104,220,116,490,190,-83.857434,-9334965.5024,Suburb
635,242,302,GA,333,127,115,30043,288,594,306,993,0,-84.007998,-9351727.2934,Suburb
94,5,48,TX,46,2,3,78724,178,357,179,447,92,-97.587487,-10863379.9367,Suburb
20,373,11,TX,9,193,180,78746,165,347,182,89,0,-97.81465,-10888668.7029,Suburb
3,133,3,TX,0,63,70,78733,32,57,25,8,87,-97.881012,-10896061.0128,Suburb
289,117,143,GA,146,58,59,30071,312,659,347,983,190,-84.173188,-9370119.741,Suburb
13,58,6,TX,7,29,29,78734,145,301,156,204,0,-97.934852,-10902060.4703,Suburb
1229,71,558,GA,671,37,34,30039,179,384,205,1342,0,-84.072472,-9358895.388,Suburb
47,23,21,TX,26,12,11,78660,134,285,151,281,91,-97.613224,-10866253.969,Suburb
126,74,60,TX,66,36,38,78728,92,194,102,420,90,-97.676044,-10873245.4092,Suburb
63,26,27,TX,36,14,12,78660,203,415,212,433,88,-97.645122,-10869800.6471,Suburb
342,532,169,TX,173,254,278,78729,356,699,343,651,0,-97.732611,-10879543.8203,Suburb
646,261,296,GA,350,140,121,30093,1114,2270,1156,2566,0,-84.148431,-9367354.4191,Suburb
31,7,9,TX,22,3,4,78628,164,307,143,332,0,-97.699514,-10875861.2542,Suburb
26,6,10,TX,16,2,4,78628,124,238,114,232,0,-97.688718,-10874658.6449,Suburb
173,13,84,GA,89,7,6,30045,155,299,144,177,0,-84.004976,-9351394.3676,Suburb
3,0,2,TX,1,0,0,78626,32,50,18,60,0,-97.665821,-10872097.1552,Suburb
131,10,59,TX,72,2,8,78634,193,391,198,371,0,-97.553231,-10859575.0713,Suburb
17,22,6,TX,11,11,11,78613,55,108,53,151,65,-97.831385,-10890530.3692,Suburb
24,40,11,TX,13,21,19,78613,60,133,73,94,120,-97.835965,-10891039.9494,Suburb
44,16,24,TX,20,6,10,78613,111,221,110,249,80,-97.845257,-10892086.2874,Suburb
73,57,37,TX,36,28,29,78613,186,419,233,427,0,-97.860584,-10893791.6824,Suburb
514,39,250,GA,264,24,15,30039,47,103,56,448,104,-84.053479,-9356782.3288,Suburb
47,118,15,TX,32,55,63,78681,82,172,90,153,144,-97.737776,-10880121.3445,Suburb
252,98,121,GA,131,54,44,30043,118,237,119,406,147,-84.00681,-9351591.4053,Suburb
1520,159,761,GA,759,76,83,30052,219,449,230,1150,0,-83.923946,-9342364.6067,Suburb
