@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N4-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
1,0,1,MT,0,0,0,59823,4,15,11,135,31,-113.872267,-12676194.4716,Suburb
65,28,36,CA,29,10,18,95628,96,213,117,491,0,-121.307332,-13503868.2026,Suburb
13,171,6,CA,7,87,84,95616,55,131,76,150,0,-121.737247,-13551721.1796,Suburb
22,61,12,CA,10,29,32,95616,34,67,33,99,51,-121.77877,-13556341.3733,Suburb
12,9,6,CA,6,3,6,95691,22,63,41,93,0,-121.531032,-13528769.6879,Suburb
15,115,9,CA,6,56,59,95776,236,477,241,500,122,-121.739535,-13551979.3668,Suburb
30,48,14,CA,16,30,18,93955,288,626,338,737,0,-121.833487,-13562442.7467,Suburb
65,103,33,CA,32,50,53,93940,322,675,353,603,0,-121.901356,-13569991.3279,Suburb
13,59,6,CA,7,25,34,93950,51,92,41,105,63,-121.928396,-13573008.0426,Suburb
1,3,1,CA,0,3,0,93907,78,169,91,115,39,-121.674734,-13544763.7114,Suburb
201,56,101,NC,100,24,32,27540,98,186,88,250,0,-78.848683,-8777396.4488,Suburb
31,305,13,CA,18,158,147,91913,255,496,241,276,150,-117.014833,-13026017.8738,Suburb
73,62,33,CA,40,31,31,92021,126,265,139,758,138,-116.947588,-13018537.2367,Suburb
35,159,23,CA,12,65,94,91915,203,404,201,250,99,-116.965152,-13020494.0246,Suburb
41,48,15,CA,26,29,19,92027,742,1579,837,1524,0,-117.04145,-13028987.0277,Suburb
1,0,1,CA,0,0,0,92028,33,79,46,62,0,-117.238087,-13050885.387,Suburb
50,55,27,CA,23,32,23,92019,403,863,460,1250,0,-116.915065,-13014915.8201,Suburb
37,50,18,CA,19,23,27,92071,210,446,236,745,0,-116.967968,-13020806.5671,Suburb
38,40,19,CA,19,14,26,91942,113,248,135,280,111,-117.019742,-13026575.0148,Suburb
11,26,6,CA,5,12,14,92040,101,173,72,147,157,-116.932063,-13016811.4584,Suburb
134,54,53,CA,81,27,27,91941,173,349,176,440,80,-117.046609,-13029557.7575,Suburb
9,2,6,CA,3,1,1,92056,37,101,64,91,0,-117.330323,-13061151.7292,Suburb
46,201,17,CA,29,115,86,92064,252,566,314,580,0,-117.025455,-13027206.8943,Suburb
34,49,20,CA,14,29,20,91911,708,1523,815,1308,0,-117.051643,-13030121.6929,Suburb
31,82,15,CA,16,42,40,91932,597,1195,598,1046,0,-117.121817,-13037942.0502,Suburb
0,2,0,CA,0,2,0,91932,2,13,11,11,0,-117.121941,-13037948.8446,Suburb
8,14,4,CA,4,7,7,92083,333,678,345,726,122,-117.274804,-13054968.8229,Suburb
42,96,16,CA,26,48,48,92081,683,1277,594,1179,0,-117.247559,-13051931.725,Suburb
281,159,128,CA,153,87,72,94531,159,315,156,558,0,-121.798119,-13558501.9933,Suburb
3,3,2,CA,1,1,2,94509,4,13,9,15,6,-121.850921,-13564379.1514,Suburb
120,1497,65,CA,55,744,753,94568,187,374,187,298,0,-121.925184,-13572641.1449,Suburb
154,416,68,CA,86,224,192,94501,99,204,105,498,0,-122.289705,-13613217.3167,Suburb
166,902,86,CA,80,460,442,94546,358,672,314,629,0,-122.076682,-13589504.8519,Suburb
15,403,11,CA,4,193,210,94538,93,215,122,285,80,-121.984807,-13579286.0706,Suburb
30,1740,19,CA,11,843,897,94538,112,206,94,383,0,-121.96631,-13577227.3666,Suburb
7,677,6,CA,1,336,341,94536,41,91,50,99,112,-121.983631,-13579150.1825,Suburb
3,5,1,CA,2,1,4,94538,3,6,3,19,0,-121.96427,-13577003.1513,Suburb
31,432,20,CA,11,245,187,94587,77,162,85,353,124,-122.076782,-13589525.2351,Suburb
25,125,6,CA,19,75,50,94587,204,433,229,334,117,-122.027704,-13584062.5355,Suburb
33,507,17,CA,16,270,237,94587,56,113,57,160,125,-122.074158,-13589226.2814,Suburb
4,3,0,CA,4,1,2,94560,21,53,32,49,0,-122.043,-13585767.9306,Suburb
36,192,18,CA,18,91,101,94560,237,502,265,470,0,-122.040728,-13585509.7433,Suburb
4,0,0,NC,4,0,0,28721,4,9,5,80,0,-82.912766,-9229808.5346,Suburb
35,12,15,NC,20,6,6,28792,131,313,182,550,0,-82.422323,-9175208.716,Suburb
19,14,8,NC,11,9,5,28732,29,71,42,182,70,-82.497712,-9183599.8031,Suburb
58,6,30,NC,28,3,3,28791,64,139,75,265,0,-82.464217,-9179862.8818,Suburb
18,21,9,NC,9,12,9,28759,20,43,23,134,89,-82.546662,-9189055.7084,Suburb
18,1,8,NC,10,1,0,28715,30,60,30,412,82,-82.700138,-9206123.2475,Suburb
31,8,16,NC,15,7,1,28715,78,178,100,475,0,-82.665806,-9202304.7933,Suburb
6,8,5,NC,1,4,4,28787,68,150,82,386,0,-82.557604,-9190271.9064,Suburb
21,5,10,NC,11,0,5,28806,50,96,46,332,99,-82.621518,-9197385.6459,Suburb
10,2,4,NC,6,2,0,28787,46,86,40,270,0,-82.558242,-9190339.8504,Suburb
127,558,65,CA,62,300,258,94580,423,859,436,892,0,-122.138823,-13596428.3481,Suburb
26,5,9,CA,17,4,1,94541,14,66,52,62,0,-122.114703,-13593744.5591,Suburb
37,223,18,CA,19,115,108,94563,46,98,52,52,0,-122.146099,-13597243.6764,Suburb
218,71,112,CA,106,39,32,94509,280,579,299,803,0,-121.81347,-13560214.1827,Suburb
83,2,33,NC,50,1,1,27302,16,46,30,154,56,-79.274357,-8824773.8176,Suburb
225,14,117,NC,108,7,7,27253,170,345,175,516,0,-79.381996,-8836765.938,Suburb
43,53,19,CA,24,26,27,94513,128,289,161,248,126,-121.707894,-13548459.8663,Suburb
36,66,17,CA,19,36,30,94513,83,164,81,130,100,-121.730357,-13550953.4121,Suburb
123,20,54,NC,69,8,12,27302,76,165,89,368,0,-79.297221,-8827321.7185,Suburb
386,75,175,NC,211,34,41,28075,67,135,68,265,0,-80.634948,-8976234.6384,Suburb
2,2,2,CA,0,1,1,94553,14,20,6,28,0,-122.131481,-13595606.2254,Suburb
354,58,171,NC,183,36,22,28105,156,314,158,442,0,-80.69848,-8983314.4058,Suburb
36,160,14,NC,22,85,75,28173,22,39,17,7,125,-80.808891,-8995605.48,Suburb
45,17,21,CA,24,9,8,94565,155,313,158,432,90,-121.937965,-13574074.7638,Suburb
103,6,47,NC,56,3,3,28110,111,203,92,353,104,-80.609713,-8973428.5502,Suburb
4,0,0,CA,4,0,0,94519,2,11,9,19,4,-122.0032,-13581324.3913,Suburb
192,187,93,NC,99,93,94,28075,26,47,21,97,193,-80.640749,-8976880.1067,Suburb
111,1,61,NC,50,1,0,28083,35,74,39,301,57,-80.612986,-8973795.4479,Suburb
94,67,43,CA,51,39,28,94565,348,653,305,668,0,-121.9127,-13571261.8812,Suburb
195,6,99,NC,96,5,1,28083,63,128,65,526,84,-80.604061,-8972796.6707,Suburb
65,21,30,NC,35,8,13,28012,20,46,26,208,176,-81.050749,-9022524.9027,Suburb
164,0,76,NC,88,0,0,28016,34,72,38,482,0,-81.27846,-9047868.0241,Suburb
666,299,316,CA,350,149,150,94565,1118,2248,1130,2314,0,-121.884542,-13568122.8672,Suburb
223,12,101,NC,122,5,7,28098,74,157,83,519,0,-81.105647,-9028633.0706,Suburb
70,4,36,NC,34,3,1,28098,57,99,42,322,95,-81.090558,-9026961.6476,Suburb
38,16,16,NC,22,9,7,28012,44,86,42,387,66,-81.050451,-9022497.7251,Suburb
204,0,99,NC,105,0,0,28052,79,155,76,597,99,-81.202392,-9039408.993,Suburb
64,23,29,CA,35,14,9,94801,77,204,127,235,0,-122.361061,-13621173.5621,Suburb
270,159,135,NC,135,82,77,28078,65,124,59,59,100,-80.835749,-8998588.2227,Suburb
98,81,57,CA,41,43,38,94803,94,196,102,321,69,-122.291602,-13613441.532,Suburb
95,21,34,NC,61,8,13,28078,79,152,73,189,143,-80.846933,-8999838.3927,Suburb
1336,65,698,NC,638,30,35,28078,243,458,215,1116,0,-80.834877,-8998499.8955,Suburb
282,26,122,NC,160,19,7,28227,142,292,150,708,134,-80.689629,-8982322.4231,Suburb
451,46,235,NC,216,25,21,28078,124,258,134,482,153,-80.835292,-8998533.8675,Suburb
163,36,85,NC,78,19,17,28110,116,234,118,173,159,-80.580515,-8970180.8258,Suburb
362,9,195,NC,167,6,3,28112,289,590,301,740,0,-80.526365,-8964147.3963,Suburb
212,5,94,NC,118,2,3,28103,124,283,159,529,0,-80.384148,-8948316.4385,Suburb
59,24,28,NC,31,10,14,28079,45,99,54,212,105,-80.674326,-8980623.8224,Suburb
65,32,27,CA,38,19,13,94806,54,108,54,185,0,-122.324797,-13617124.0982,Suburb
272,24,116,NC,156,13,11,28110,123,236,113,365,0,-80.644672,-8977314.9484,Suburb
63,21,30,NC,33,11,10,28110,14,36,22,65,82,-80.672923,-8980467.5512,Suburb
41,143,19,NC,22,69,74,28104,26,52,26,18,149,-80.72535,-8986297.1485,Suburb
644,13,321,NC,323,5,8,28390,132,273,141,753,0,-78.969823,-8790876.5434,Suburb
70,2,23,NC,47,1,1,27501,102,226,124,338,134,-78.736291,-8764874.365,Suburb
13,51,5,CA,8,27,24,94960,77,168,91,140,0,-122.572854,-13644750.1388,Suburb
94,21,44,NC,50,7,14,27278,147,308,161,326,0,-79.126208,-8808290.5971,Suburb
10,126,5,CA,5,66,60,94044,121,231,110,133,0,-122.475509,-13633913.0668,Suburb
4,68,3,CA,1,44,24,94066,111,243,132,220,65,-122.415958,-13627274.9355,Suburb
308,3,159,NC,149,1,2,27703,96,209,113,457,94,-78.818858,-8774067.1916,Suburb
85,38,42,NC,43,11,27,27516,77,149,72,178,0,-79.098837,-8805239.9103,Suburb
102,0,51,NC,51,0,0,27278,36,63,27,205,52,-79.114578,-8806986.0718,Suburb
207,11,101,NC,106,6,5,27278,116,227,111,391,0,-79.094704,-8804784.6854,Suburb
1,1,0,CA,1,0,1,94402,2,30,28,34,0,-122.337416,-13618537.3339,Suburb
823,15,369,NC,454,9,6,28376,181,392,211,1350,0,-79.233998,-8820289.5119,Suburb
290,9,132,NC,158,7,2,28376,100,197,97,488,0,-79.17107,-8813284.4829,Suburb
130,0,74,NC,56,0,0,28390,21,36,15,228,43,-78.971122,-8791012.4315,Suburb
331,11,149,NC,182,7,4,28348,41,81,40,700,103,-78.934553,-8786949.3788,Suburb
339,4,171,NC,168,2,2,28348,40,108,68,656,0,-78.929823,-8786426.2098,Suburb
174,5,83,NC,91,2,3,28348,42,76,34,508,69,-78.982845,-8792323.7512,Suburb
234,19,106,NC,128,8,11,28348,71,156,85,562,160,-78.915035,-8784775.17,Suburb
6,283,3,CA,3,133,150,95030,126,227,101,104,0,-121.976079,-13578307.6766,Suburb
6,38,1,CA,5,16,22,95037,92,204,112,197,56,-121.649529,-13541957.6231,Suburb
215,28,112,NC,103,15,13,27282,19,53,34,440,62,-79.940149,-8898893.9546,Suburb
159,128,66,NC,93,70,58,27409,66,146,80,244,0,-79.953124,-8900341.1623,Suburb
49,98,29,NC,20,57,41,27358,43,75,32,132,119,-79.905038,-8894987.1731,Suburb
17,30,7,NC,10,20,10,27370,40,85,45,313,0,-79.954065,-8900436.284,Suburb
3,17,2,CA,1,11,6,93401,23,56,33,83,64,-120.620747,-13427437.9688,Suburb
8,20,2,NC,6,12,8,27370,17,48,31,232,75,-79.984459,-8903819.8964,Suburb
13,16,8,CA,5,7,9,93436,102,210,108,242,88,-120.464733,-13410071.4759,Suburb
0,4,0,CA,0,4,0,93455,147,340,193,265,0,-120.433741,-13406619.9195,Suburb
38,92,20,CA,18,44,48,93455,721,1534,813,1338,0,-120.421238,-13405227.0669,Suburb
92,1,45,AL,47,0,1,35660,6,12,6,160,0,-87.690298,-9761640.3915,Suburb
4,0,1,CA,3,0,0,95403,13,49,36,48,0,-122.798127,-13669821.4841,Suburb
0,0,0,CA,0,0,0,95492,1,7,6,9,0,-122.819815,-13672240.2914,Suburb
158,3,85,AL,73,2,1,35660,12,18,6,287,100,-87.691544,-9761776.2795,Suburb
92,2,44,AL,48,2,0,35674,2,9,7,193,0,-87.701544,-9762883.7671,Suburb
0,0,0,CA,0,0,0,94952,4,8,4,14,0,-122.645719,-13652855.861,Suburb
4,27,3,NC,1,14,13,28637,17,29,12,237,57,-81.426071,-9064310.4782,Suburb
7,15,2,NC,5,11,4,28655,21,34,13,246,79,-81.701012,-9094912.4671,Suburb
6,47,2,NC,4,29,18,28601,19,42,23,335,73,-81.428343,-9064555.0767,Suburb
12,6,5,NC,7,2,4,28630,38,77,39,283,90,-81.434797,-9065282.0778,Suburb
9,2,0,NC,9,0,2,28630,22,41,19,196,45,-81.479093,-9070201.2252,Suburb
35,24,20,NC,15,12,12,28601,32,73,41,211,84,-81.286842,-9048805.6517,Suburb
89,63,37,NC,52,32,31,28601,185,359,174,526,0,-81.269105,-9046835.2749,Suburb
8,0,2,NC,6,0,0,28613,9,22,13,49,3,-81.221687,-9041556.0242,Suburb
71,15,33,NC,38,5,10,28658,54,104,50,274,52,-81.228881,-9042357.7637,Suburb
37,179,18,CA,19,100,79,95337,149,317,168,291,100,-121.207887,-13492800.1209,Suburb
99,288,50,CA,49,155,133,95376,445,911,466,746,0,-121.41939,-13516335.9313,Suburb
97,3,41,NC,56,2,1,28540,39,62,23,322,0,-77.477804,-8624787.374,Suburb
15,68,7,CA,8,34,34,95377,85,190,105,121,97,-121.438897,-13518516.9345,Suburb
6,14,4,CA,2,7,7,95231,264,525,261,576,66,-121.269513,-13499648.8787,Suburb
64,267,33,CA,31,144,123,95336,348,677,329,609,0,-121.244629,-13496890.3513,Suburb
52,110,31,CA,21,52,58,95336,220,458,238,465,80,-121.247087,-13497155.333,Suburb
11,7,3,NC,8,3,4,27360,31,76,45,252,96,-80.079664,-8914419.1643,Suburb
37,13,14,NC,23,9,4,27295,40,80,40,265,0,-80.246106,-8932954.2944,Suburb
42,20,22,NC,20,11,9,27107,38,79,41,268,143,-80.141181,-8921267.9221,Suburb
131,6,74,NC,57,4,2,27292,57,117,60,372,79,-80.258889,-8934381.1189,Suburb
122,9,67,NC,55,2,7,27292,66,132,66,418,73,-80.280527,-8936786.3374,Suburb
187,2,101,NC,86,2,0,27360,82,181,99,506,0,-80.078714,-8914310.4539,Suburb
14,4,4,CA,10,2,2,94510,4,13,9,28,0,-122.151648,-13597855.1726,Suburb
25,22,15,CA,10,11,11,95688,108,235,127,261,111,-122.00155,-13581147.7368,Suburb
82,111,37,CA,45,60,51,95688,333,654,321,664,0,-121.996225,-13580556.6238,Suburb
113,8,44,NC,69,7,1,28560,37,74,37,307,86,-77.017483,-8573537.1958,Suburb
66,23,30,CA,36,11,12,93274,637,1257,620,1220,0,-119.339163,-13284769.1048,Suburb
146,28,67,NC,79,15,13,27587,38,75,37,135,0,-78.510915,-8739796.2253,Suburb
31,473,16,NC,15,249,224,27519,32,62,30,48,175,-78.884187,-8781350.7911,Suburb
94,142,52,NC,42,73,69,27519,37,80,43,161,127,-78.875231,-8780345.2195,Suburb
8,5,4,CA,4,3,2,95961,29,63,34,92,0,-121.536031,-13529326.8289,Suburb
42,64,20,CA,22,33,31,95901,143,292,149,638,0,-121.585412,-13534823.5005,Suburb
210,7,121,NC,89,4,3,27520,75,169,94,357,102,-78.451207,-8733137.7109,Suburb
132,11,62,NC,70,3,8,27520,65,133,68,230,144,-78.542501,-8743308.9314,Suburb
6,4,1,CO,5,2,2,80229,125,274,149,255,43,-104.957806,-11683851.6012,Suburb
116,3,52,NC,64,2,1,27520,71,166,95,258,0,-78.484902,-8736901.8099,Suburb
141,9,70,NC,71,6,3,27529,130,224,94,387,176,-78.512362,-8739959.291,Suburb
4,17,2,CO,2,9,8,80021,38,76,38,119,0,-105.112165,-11701034.6451,Suburb
24,416,12,NC,12,217,199,27519,24,42,18,42,190,-78.850497,-8777600.2809,Suburb
80,47,40,NC,40,20,27,27502,46,115,69,169,110,-78.856964,-8778300.1044,Suburb
55,40,27,NC,28,21,19,27502,51,94,43,135,110,-78.854321,-8778021.5339,Suburb
199,57,93,NC,106,37,20,27513,107,240,133,395,0,-78.768538,-8768468.6039,Suburb
159,11,70,NC,89,5,6,27526,124,241,117,410,0,-78.794107,-8771322.253,Suburb
259,23,126,NC,133,7,16,27545,104,223,119,457,87,-78.478606,-8736195.192,Suburb
80,133,42,NC,38,60,73,27513,60,122,62,194,84,-78.789735,-8770819.4672,Suburb
174,5,69,NC,105,1,4,27529,85,179,94,365,101,-78.628614,-8752895.8334,Suburb
192,366,101,NC,91,188,178,27513,69,155,86,267,0,-78.794311,-8771342.6362,Suburb
69,39,26,NC,43,22,17,27540,33,60,27,122,152,-78.828287,-8775127.1184,Suburb
12,3,2,AK,10,2,1,99709,16,38,22,194,55,-147.846334,-16458176.3319,Suburb
127,6,67,NC,60,1,5,27529,22,39,17,167,77,-78.635786,-8753697.5729,Suburb
34,438,17,NC,17,227,211,27519,15,32,17,55,145,-78.860042,-8778653.4133,Suburb
140,5,72,AL,68,4,1,36877,24,58,34,403,111,-85.11488,-9474936.9886,Suburb
0,1,0,AL,0,1,0,35903,4,6,2,144,0,-85.870337,-9559038.1029,Suburb
215,8,100,AL,115,4,4,36877,23,53,30,412,0,-85.09977,-9473265.5655,Suburb
0,1,0,CO,0,1,0,80501,32,65,33,48,0,-105.120568,-11701958.6839,Suburb
43,4,20,NC,23,3,1,28088,42,90,48,325,0,-80.614933,-8974012.8688,Suburb
74,3,40,NC,34,3,0,28147,194,352,158,581,94,-80.574299,-8969487.7967,Suburb
88,5,43,NC,45,0,5,28023,69,150,81,489,0,-80.609972,-8973462.5222,Suburb
391,12,195,NC,196,7,5,28144,114,233,119,553,0,-80.484682,-8959513.6138,Suburb
38,15,19,AL,19,7,8,35906,12,19,7,193,0,-86.062093,-9580379.3212,Suburb
122,4,55,NC,67,1,3,28086,23,45,22,402,0,-81.378495,-9059010.8442,Suburb
240,23,116,CO,124,11,12,80817,243,473,230,809,0,-104.682959,-11653256.4066,Suburb
68,7,37,CO,31,3,4,80902,56,120,64,281,73,-104.808179,-11667184.9318,Suburb
38,89,15,NC,23,37,52,28115,43,80,37,34,120,-80.907005,-9006524.0848,Suburb
6,20,3,NC,3,9,11,28117,24,39,15,55,125,-80.922671,-9008263.4519,Suburb
70,11,34,CO,36,5,6,80911,92,183,91,267,103,-104.699323,-11655070.5121,Suburb
42,5,21,CO,21,2,3,80911,84,188,104,275,109,-104.714174,-11656721.5519,Suburb
45,8,34,CO,11,4,4,80911,79,157,78,284,84,-104.727249,-11658168.7597,Suburb
134,60,65,NC,69,22,38,28677,92,176,84,369,0,-80.909988,-9006850.2161,Suburb
3,6,1,CO,2,5,1,80138,28,56,28,38,80,-104.714467,-11656762.3183,Suburb
19,373,6,CO,13,193,180,80108,89,171,82,103,321,-104.88762,-11676024.4495,Suburb
26,22,11,NC,15,12,10,28117,27,55,28,111,103,-80.887453,-9004343.0816,Suburb
139,3,80,NC,59,1,2,28115,33,60,27,293,141,-80.80147,-8994769.7685,Suburb
8,18,5,CO,3,8,10,80601,199,383,184,333,84,-104.802042,-11666505.4915,Suburb
30,7,15,CO,15,4,3,80221,165,362,197,369,55,-104.992496,-11687710.8218,Suburb
10,21,7,CO,3,13,8,80030,104,196,92,256,59,-105.033795,-11692310.6323,Suburb
26,198,14,CO,12,111,87,80111,33,67,34,107,117,-104.877141,-11674862.6066,Suburb
118,0,67,NC,51,0,0,28451,83,156,73,495,114,-78.042934,-8687696.7468,Suburb
6,102,6,CO,0,48,54,80111,26,44,18,28,93,-104.859061,-11672851.4635,Suburb
155,5,69,NC,86,2,3,28451,48,98,50,447,120,-77.984301,-8681174.1204,Suburb
439,44,215,NC,224,24,20,28405,142,288,146,1045,0,-77.872454,-8668713.1862,Suburb
208,12,101,NC,107,5,7,28401,76,161,85,584,90,-77.919959,-8674012.8202,Suburb
24,14,8,NC,16,7,7,28405,24,34,10,129,87,-77.834363,-8664473.479,Suburb
15,76,9,CO,6,40,36,80112,23,45,22,33,93,-104.888665,-11676146.7487,Suburb
29,59,10,CO,19,31,28,80015,35,72,37,78,92,-104.765167,-11662394.878,Suburb
148,7,70,NC,78,3,4,27284,27,60,33,295,112,-80.122816,-8919229.6013,Suburb
168,9,79,NC,89,3,6,27284,176,380,204,785,110,-80.080467,-8914507.4916,Suburb
80,36,38,NC,42,17,19,27012,40,76,36,196,119,-80.383279,-8948228.1113,Suburb
362,116,170,NC,192,56,60,27012,183,382,199,569,0,-80.387878,-8948737.6914,Suburb
4,88,2,CO,2,45,43,80126,40,80,40,46,102,-104.98283,-11686630.5118,Suburb
38,86,21,CO,17,39,47,80138,162,329,167,280,0,-104.808301,-11667205.315,Suburb
10,19,3,CO,7,9,10,80401,71,146,75,256,0,-105.195225,-11710275.0325,Suburb
16,29,6,CO,10,12,17,80005,220,478,258,536,0,-105.088483,-11698398.4169,Suburb
9,36,3,CO,6,8,28,80127,115,225,110,218,0,-105.131583,-11703195.2651,Suburb
11,63,6,CO,5,29,34,80127,139,241,102,223,0,-105.149762,-11705219.9971,Suburb
7,19,4,CO,3,9,10,81521,88,186,98,339,0,-108.715311,-12102121.8143,Suburb
31,70,15,CT,16,40,30,6801,72,162,90,260,0,-73.393942,-8170173.9017,Suburb
67,210,25,CT,42,93,117,6033,90,158,68,265,0,-72.59313,-8081024.5463,Suburb
68,40,30,CT,38,23,17,6082,90,194,104,531,0,-72.563634,-8077742.8499,Suburb
27,4,16,FL,11,3,1,33029,89,107,18,41,0,-80.426076,-8952990.9874,Suburb
409,52,191,FL,218,25,27,32065,77,152,75,402,0,-81.839239,-9110288.2,Suburb
111,11,56,FL,55,4,7,33572,104,217,113,360,145,-82.368793,-9169243.2306,Suburb
191,20,84,AL,107,7,13,35757,28,58,30,158,120,-86.743649,-9656252.4141,Suburb
438,17,231,FL,207,10,7,33181,441,847,406,1100,149,-80.145587,-8921757.1191,Suburb
7,22,3,FL,4,10,12,33193,365,690,325,432,120,-80.437982,-8954315.8959,Suburb
27,12,8,FL,19,5,7,33015,641,1189,548,956,0,-80.348946,-8944396.0682,Suburb
80,73,42,FL,38,35,38,32828,167,359,192,267,0,-81.152445,-9033844.3773,Suburb
130,0,52,FL,78,0,0,33404,9,23,14,135,0,-80.092933,-8915900.3441,Suburb
102,22,47,FL,55,14,8,34691,92,208,116,811,0,-82.772612,-9214201.7921,Suburb
35,2,19,FL,16,1,1,34655,41,71,30,268,41,-82.693409,-9205389.452,Suburb
47,8,22,FL,25,3,5,32763,80,178,98,497,131,-81.300048,-9050273.2426,Suburb
99,7,42,AL,57,3,4,35094,25,68,43,211,0,-86.574182,-9637384.3583,Suburb
74,49,36,AL,38,21,28,35758,15,30,15,138,115,-86.713709,-9652923.1568,Suburb
66,23,33,AL,33,9,14,35758,17,43,26,80,70,-86.751155,-9657088.1256,Suburb
264,29,133,AL,131,16,13,35806,30,60,30,254,0,-86.715369,-9653113.4001,Suburb
158,24,70,AL,88,12,12,35806,10,27,17,109,77,-86.715018,-9653072.6337,Suburb
133,20,66,AL,67,8,12,35749,5,26,21,189,93,-86.78374,-9660716.3365,Suburb
34,49,18,FL,16,26,23,33908,144,300,156,305,131,-81.848175,-9111286.9772,Suburb
396,22,202,FL,194,13,9,33974,583,1200,617,1097,0,-81.60216,-9083905.5351,Suburb
200,43,99,FL,101,17,26,33912,173,357,184,536,122,-81.844169,-9110852.1354,Suburb
1,6,0,FL,1,3,3,34135,226,476,250,362,63,-81.774849,-9103126.8998,Suburb
222,3,102,FL,120,2,1,33936,334,691,357,836,165,-81.626663,-9086630.0905,Suburb
80,13,34,FL,46,9,4,33903,141,329,188,566,151,-81.916174,-9118869.5304,Suburb
215,26,96,FL,119,10,16,33919,274,527,253,587,0,-81.90149,-9117232.0794,Suburb
